Number,Sentence
83,품이/NNP 은영이/NNP 생각__01/NNG 에/JKB 슬프/VA
84,남조/NNP 울음소리/NNG 에/JKB 잠__01/NNG 깨어지/VV
85,어쨌든/MAG 안도감/NNG 에/JKB 반갑/VA
86,덕분/NNG 에/JKB 많이/MAG 좀/MAG 얻어먹/VV
87,빗소리/NNG 에/JKB 눈__01/NNG 뜨__05/VV
88,목격자/NNG 있/VV 때문/NNB 에/JKB
89,말__01/NNG 에/JKB 아빠/NNG 물끄러미/MAG 품이/NNP 쳐다보/VV
90,왜냐하면/MAG 집착__02/NNG 너무/MAG 강하/VV 때문/NNB 에/JKB
91,전적__03/NNG 술__01/NNG 에/JKB 취하__03/VV 까닭/NNG
92,사기범/NNG 욕설/NNG 에/JKB 도박__02/NNG 비웃/VV
93,나/NP 동현/NNP 말__01/NNG 에/JKB 고개__01/NNG 끄덕이/VV
94,때문/NNB 에/JKB 이/NP 월경__02/NNG 또는/MAG 달거리__03/NNG 부르/VV
95,좌판/NNG 때문/NNB 에/JKB 안/MAG 되__01/VV
96,말__01/NNG 에/JKB 당숙/NNG 얼굴/NNG 풀어지/VV
97,바람결/NNG 에/JKB 난실난실/MAG 흔들리/VV
98,잘/MAG 하/VV 언니/NNG 덕분/NNG 에/JKB
99,누구/NP 누구/NP 때문/NNB 에/JKB 죽__01/VV
100,덕분/NNG 에/JKB 우리/NP 다방__02/NNG 쫓겨나/VV
101,운동__02/NNG 에너지/NNG 충돌/NNG 에/JKB 의하/VV 일부__02/NNG 상실__05/NNG
102,고문__04/NNG 폭행/NNG 협박/NNG 에/JKB 의하/VV 자백__01/NNG
103,그러나/MAJ 모형__05/NNG 고전__02/NNG 물리학/NNG 때문/NNB 에/JKB 다시/MAG 무너지/VV
104,길바닥/NNG 개골__03/NNG 물__01/NNG 때문/NNB 에/JKB 파이/VV 것/NNB
105,가난__01/NNG 때문/NNB 에/JKB 영혼__02/NNG 팔/VV 여자__02/NNG
106,일__01/NNG 때문/NNB 에/JKB 결혼/NNG 미루/VV
107,더위/NNG 에/JKB 흙/NNG 냄새/NNG 끼치__01/VV
108,교육평론/NNP 에/JKB 실리__01/VV 글/NNG 때문/NNB
109,어머니/NNG 말__01/NNG 에/JKB 옥점이/NNP 벌떡/MAG 일어나/VV
110,꾀뿌리/NNP 에/JKB 일어나/VV 구름__01/NNG 안개/NNG
111,홍종표/NNP 말__01/NNG 에/JKB 여자/NNG 간사__06/NNG 받__01/VV
112,뭐/NP 땜/NNB 에/JKB 지__03/VV 말__01/NNG
113,돈__01/NNG 때문/NNB 에/JKB 설움/NNG 받__01/VV
114,때문/NNB 에/JKB 군사__04/NNG 물자__02/NNG 모자라/VV
115,민수/NNP 말__01/NNG 에/JKB 명구/NNP 맞장구/NNG 치__02/VV
116,말__01/NNG 에/JKB 다시/MAG 한번/NNG 모두/MAG 웃음/NNG 터뜨리/VV
117,왜/MAG 찾/VV 혹시__01/MAG 교지__07/NNG 때문/NNB 에/JKB
118,말__01/NNG 에/JKB 모두__01/NNG 한바탕/MAG 웃/VV
119,특히/MAG 옷/NNG 때문/NNB 에/JKB 많이/MAG 걱정/NNG 하/VV
120,묵언/NNG 양구/NNP 에/JKB 펜/NNG 들__04/VV
121,혹시__01/MAG 가슴__01/NNG 에/JKB 뿅/MAG 가/VV 거/NNB
122,말__01/NNG 에/JKB 이/NNP 서방__02/NNG 용기__02/NNG 얻/VV
123,그/NP 말__01/NNG 에/JKB 당숙/NNG 눈__01/NNG 감__01/VV
124,보아하니/MAG 악천우/NNG 에/JKB 조난/NNG 어선__05/NNG 같/VA
125,때문/NNB 에/JKB 부작용/NNG 많/VA
126,민수/NNP 자기/NP 말__01/NNG 에/JKB 깜짝__02/MAG 놀라/VV
127,조울증/NNG 때문/NNB 에/JKB 괴롭/VA
128,혁진/NNP 말__01/NNG 에/JKB 예리/NNP 피식/MAG 웃/VV
129,더위/NNG 에/JKB 지치__01/VV 그/NP 말__01/NNG
130,느닷없/VA 질문/NNG 에/JKB 나/NP 당황/NNG
131,불빛/NNG 때문/NNB 에/JKB 번지드롭/NNG 불기둥/NNG 환하/VA
132,연속극/NNG 에/JKB 정신없/VA
133,나/NP 말__01/NNG 에/JKB 윤수/NNP 웃/VV
134,어리석/VA 질문/NNG 에/JKB 그/NP 묵묵부답/NNG
135,거리__01/NNG 폭설__02/NNG 에/JKB 푹/MAG 파묻히/VV
136,선생__01/NNG 때문/NNB 에/JKB 오/VV
137,말__01/NNG 에/JKB 모두/MAG 놀라/VV
138,그/NP 말__01/NNG 에/JKB 경지/NNP 피식/MAG 웃/VV
139,유지/NNP 말__01/NNG 에/JKB 내/NP 묻__03/VV
140,늑대/NNG 말__01/NNG 에/JKB 모두/MAG 손뼉/NNG 치__02/VV
141,눈초리/NNG 에/JKB 베드로/NNP 감격/NNG 믿/VV
142,햇살/NNG 에/JKB 눈__01/NNG 부시/VA
143,고놈/NP 말__01/NNG 때문/NNB 에/JKB 망하/VV
144,이/NP 에/JKB 따르__01/VV 부도__02/NNG 급등/NNG
145,오빠/NNG 덕분/NNG 에/JKB 잘/MAG 먹__02/VV
146,너/NP 때문/NNB 에/JKB 내/NP 죽__01/VV
147,수입__02/NNG 콩나물/NNG 때문/NNB 에/JKB 거의/MAG 사라지/VV 우리/NP 콩나물/NNG
148,나/NP 때문/NNB 에/JKB 너무/MAG 신경__04/NNG 쓰__03/VV
149,성적__03/NNG 때문/NNB 에/JKB 자살__01/NNG 아이__01/NNG 있/VV
150,바람__01/NNG 에/JKB 달러/NNG 날리__01/VV
151,이미/MAG 돈__01/NNG 펑펑__03/MAG 쓰/VV 때문/NNB 에/JKB
152,때문/NNB 에/JKB 무엇/NP 하/VV
153,그놈/NP 담배/NNG 때문/NNB 에/JKB 못/MAG 살__01/VV
154,꽃대궁/NNG 바람__01/NNG 에/JKB 머리__01/NNG 살랑살랑__02/MAG 흔들/VV
155,의약__02/NNG 분업/NNG 때문/NNB 에/JKB 올리__01/VV 것/NNB
156,소리__01/NNG 때문/NNB 에/JKB 눈길__01/NNG 끌/VV
157,평지__02/NNG 높/VA 때문/NNB 에/JKB
158,바람__01/NNG 에/JKB 흔들리/VV 갈대/NNG 순정__03/NNG
159,그녀/NP 물음__01/NNG 에/JKB 그/NP 말없이/MAG 웃/VV
160,모두/MAG 음악__01/NNG 에/JKB 깜짝__02/MAG 놀라/VV
161,고__11/NNG 살__01/VV 에/JKB
162,때문/NNB 에/JKB 식구__01/NNG 야속__01/NNG 여기/VV
163,아버지/NNG 여자__02/NNG 때문/NNB 에/JKB 프랑스/NNP 가/VV
164,교지__06/NNG 때문/NNB 에/JKB 너/NP 망하/VV
165,아버지/NNG 말__05/NNG 때문/NNB 에/JKB 죽__01/VV
166,딩댕동/MAG 소리__01/NNG 에/JKB 잠__01/NNG 깨__01/VV
167,역시/MAG 잘/MAG 알/VV 때문/NNB 에/JKB
168,아이__01/NNG 눈빛__01/NNG 에/JKB 미소__05/NNG 번지__01/VV
169,그녀/NP 말__01/NNG 에/JKB 매우/MAG 놀라/VV
170,대하__02/VV 냉증/NNG 때문/NNB 에/JKB
171,등__05/NNB 환율/NNG 급등/NNG 소식__04/NNG 에/JKB 강세__03/NNG 보이__02/VV
172,성장__01/NNG 생존/NNG 힘들/VA 때문/NNB 에/JKB
173,하지만/MAJ 개성__03/NNG 때문/NNB 에/JKB 대부분/NNG 조금__01/NNG 고치__01/VV
174,숨두부/NNG 말__01/NNG 에/JKB 발걸음/NNG 멈추/VV
175,한동안/NNG 형기/NNP 악몽/NNG 에/JKB 시달리/VV
176,때문/NNB 에/JKB 네덜란드/NNP 부르/VV
177,장군__04/NNG 감격/NNG 에/JKB 겹/VA 말__01/NNG
178,그것/NP 때문/NNB 에/JKB 부르/VV
179,신문__10/NNG 기사__10/NNG 생명/NNG 리드__01/NNG 에/JKB 있/VV
180,법률/NNG 규정__04/NNG 에/JKB 의하/VV 무상__09/NNG 기탁/NNG
181,미소__05/NNG 띄__04/VV 윤희/NNP 말__01/NNG 에/JKB
182,잃어버리/VV 미래__02/NNG 에/JKB
183,커다랗/VA 덩치__01/NNG 에/JKB
184,엄마/NNG 누구/NP 땜/NNB 에/JKB 살__01/VV
185,그래서/MAJ 다시/MAG 풍경__01/NNG 에/JKB 지치__01/VV
186,모르/VV 때문/NNB 에/JKB
187,때문/NNB 에/JKB 고온__02/NNG 다습__02/NNG 피하/VV
188,그런데/MAJ 이렇/VA 경우__03/NNG 에/JKB 사태__06/NNG
189,젊/VA 말__01/NNG 에/JKB 감동__02/NNG 듯/NNB
190,낙엽/NNG 비__01/NNG 에/JKB 젖__01/VV
191,옷/NNG 물__01/NNG 에/JKB 젖__01/VV
192,차례__01/NNG 가출__02/NNG 그/NP 에/JKB 따르__01/VV 정학__04/NNG
193,성진/NNP 말__01/NNG 에/JKB 당숙/NNG 언성__01/NNG 높이/VV
194,느닷없/VA 말__01/NNG 에/JKB 채란/NNP
195,애경/NNP 말__01/NNG 에/JKB 모두/MAG 박수__02/NNG 치__02/VV
196,유성기__02/NNG 소리__01/NNG 에/JKB 잘/MAG 들리__03/VV
197,공기__06/NNG 에/JKB 소독약/NNG 냄새/NNG 뭉크러지/VV
198,나/NP 기쁨/NNG 에/JKB 넘치/VV 말__01/NNG
