Number,Sentence
205,그러나/MAJ 이/NP 는/JX 그녀/NP 의/JKG 겸손/NNG 에/JKB 지나/VV 지/EC 않/VX 는다/EF ./SF
206,참으로/MAG 마음__01/NNG 에/JKB 꼬옥/MAG 들__01/VV 는/ETM 말__01/NNG 이/VCP 다/EF ./SF
207,그/MM 날밤__01/NNG 우리/NP 는/JX 우연히/MAG 근무/NNG 편성조/NNG 에/JKB 들__01/VV 었/EP 다/EF ./SF
208,다행히/MAG 나/NP 는/JX 상위__01/NNG 권/XSN 에/JKB 속하__02/VV 았/EP 다/EF ./SF
209,데뷔/NNG 하/XSV 자마자/EC 정상__11/NNG 에/JKB 오르/VV 았/EP 다/EF ./SF
210,바이러스/NNG 에/JKB 걸리__01/VV ᆫ/ETM 난__06/NNG 은/JX 구제__01/NNG 불능/NNG 이/VCP 다/EF ./SF
211,나/NP 와/JKB 꼭__03/MAG 같/VA 은/ETM 마음__01/NNG 이/VCP 었/EP 기/ETN 에/JKB ./SF
212,그런/MM 태도__03/NNG 가/JKS 맘__01/NNG 에/JKB 들__01/VV 었/EP 다네/EF ./SF
213,더구나/MAG 셋방/NNG (/SS 貰房/SH )/SS 으로/JKB 돌아다니/VV 는/ETM 터/NNB 에/JKB !/SF
214,언어__01/NNG 의/JKG 불감증/NNG 에/JKB 걸리__01/VV ᆫ/ETM 것/NNB 이/VCP 다/EF ./SF
215,내/NP 가/JKS 보__01/VV 는/ETM 세계__02/NNG 또한/MAG 허깨비__01/NNG 에/JKB 불과/MAG 하/XSA 다/EF ./SF
216,자/NA 콤플렉스/NNG 에/JKB 빠지__02/VV 어/EC 있/VX 다/EF ./SF
