Number,Sentence
139,인간__01/NNG 세상__01/NNG 에/JKB 다시/MAG 나가/VV
140,호상이/NNP 공장__02/NNG 에/JKB 들어가__01/VV 말__01/NNG
141,내일/NNG 병원__02/NNG 에/JKB 가/VV
142,덕호/NNP 담배/NNG 꼬투리__01/NNG 재털이/NNG 에/JKB 팽개치/VV
143,도인__09/NNG 병원__02/NNG 에/JKB 가/VV
144,섬__03/NNG 에/JKB 들어가__01/VV 생각__01/NNG
145,중년__01/NNG 부인__04/NNG 안경점/NNG 에/JKB 들르/VV
146,자주/MAG 아버지/NNG 무덤/NNG 에/JKB 오/VV
147,그러면/MAJ 선비/NNP 방적__02/NNG 공장__02/NNG 에/JKB 다니/VV
148,방바닥/NNG 에/JKB 주저앉/VV
149,환/NNB 바지__01/NNG 호주머니/NNG 에/JKB 넣/VV
150,시간/NNB 쯤__x02/NNG 걸리__01/VV 뚜르크/NNP 에/JKB 도착__01/NNG
151,그리고/MAJ 위__01/NNG 에/JKB 손__01/NNG 대/VV
152,새벽__01/NNG 차__06/NNG 대구/NNP 에/JKB 가/VV
153,그럼/MAJ 우리/NP 집__01/NNG 에/JKB 가/VV
154,위협/NNG 사격__03/NNG 함께/MAG 방송국/NNG 에/JKB 뛰어들/VV
155,나/NP 민석이/NNP 나란히/MAG 교실/NNG 에/JKB 들어서/VV
156,우선/MAG 이곳/NP 분교장/NNG 육성회장/NNG 집__01/NNG 에/JKB 들__01/VV
157,이/NR 층__02/NNG 에/JKB 빨리/MAG 올라가/VV
158,세진/NNP 얼른/MAG 이어폰/NNG 귀__01/NNG 에/JKB 꽂/VV
159,몰래/MAG 산부인과/NNG 에/JKB 찾아가/VV
160,방__07/NNG 에/JKB 좀/MAG 들어가__01/VV
161,군대__03/NNG 에/JKB 가/VV
162,고향__02/NNG 에/JKB 좀/MAG 가/VV
163,할머니/NNG 어깨__01/NNG 에/JKB 기대__01/VV
164,둘/NR 사창가/NNG 에/JKB 함께/MAG 가/VV
165,대천/NNP 에/JKB 가/VV
166,드디어/MAG 임금__01/NNG 크/VA 집__01/NNG 에/JKB 도착__01/NNG
167,그리고/MAJ 다시/MAG 침대__02/NNG 에/JKB 눕__01/VV
168,그러나/MAJ 러이/NNP 머리__01/NNG 바로/MAG 땅바닥/NNG 에/JKB 박히/VV
169,이윤상/NNP 군/NNB 가족__01/NNG 품__01/NNG 에/JKB 돌아오/VV
170,학교/NNG 에/JKB 가/VV
171,당신/NP 이제/MAG 막__01/MAG 프놈펜/NNP 에/JKB 들어서/VV
172,아이__01/NNG 아낙/NNG 가슴__01/NNG 에/JKB 얼굴/NNG 묻__02/VV
173,광주/NNP 에/JKB 내려가/VV 거/NNB
174,벌__03/NNG 그곳/NP 에/JKB 돌아오/VV
175,이틀__01/NNG 후__07/NNG 나/NP 경부선/NNP 기차__01/NNG 에/JKB 오르/VV
176,집__01/NNG 에/JKB 언제/MAG 가/VV 거/NNB
177,그러면/MAJ 또/MAJ 병원__02/NNG 에/JKB 가/VV
178,그/NP 성경__03/NNG 담뱃갑/NNG 방바닥/NNG 에/JKB 동댕이치/VV
179,가르시아/NNP 힘없이/MAG 소파__06/NNG 에/JKB 주저앉/VV
180,섹스/NNG 스캔들/NNG 도마__01/NNG 위__01/NNG 에/JKB 오르/VV
181,아이__01/NNG 학교/NNG 에/JKB 들어가__01/VV
182,할머니/NNG 절__01/NNG 에/JKB 가/VV
183,모처럼/MAG 집__01/NNG 에/JKB 들어오/VV
184,그래서/MAJ 고향__02/NNG 에/JKB 가/VV
185,나비__03/NNG 정신없이/MAG 꽃__01/NNG 위__01/NNG 에/JKB 내려앉/VV
186,차__06/NNG 브라운/NNP 씨/NNB 관사__04/NNG 앞/NNG 에/JKB 닿/VV
187,그곳/NP 에/JKB 나가/VV
188,자식__01/NNG 또/MAG 비명__02/NNG 에/JKB 가/VV
189,또/MAJ 염라대왕/NNP 앞/NNG 에/JKB 오/VV 수__02/NNB
190,어서/MAG 배__02/NNG 에/JKB 오르/VV
191,나/NP 집__01/NNG 에/JKB 오/VV 생각__01/NNG
192,해__01/NNG 벌써/MAG 선창머리/NNG 에/JKB 올라오/VV
193,나/NP 학교/NNG 에/JKB 가/VV
194,학교/NNG 에/JKB 가/VV
195,그리고/MAJ 길바닥/NNG 에/JKB 칼__01/NNG 버리__01/VV
196,댐__02/NNG 에/JKB 도착__01/NNG 몹시/MAG 숨__01/NNG 차__01/VV
197,아마/MAG 고아원/NNG 에/JKB 들어가__01/VV
198,찻집/NNG 에/JKB 들어서/VV
199,학교/NNG 에/JKB 다니/VV
200,아버지/NNG 괜히/MAG 장__28/NNG 에/JKB 가/VV
201,갈림길/NNG 에/JKB 오/VV
202,천/NNP 영감__01/NNG 단상__03/NNG 에/JKB 올라가/VV 말__01/NNG
203,나/NP 진외가/NNG 에/JKB 심부름/NNG 자주/MAG 가/VV
204,그래서/MAJ 땅/NNG 에/JKB 묻__02/VV 것/NNB
205,오후__02/NNG 시/NNB 분__08/NNB 기자실/NNG 에/JKB 들르/VV
206,구청__02/NNG 시청__01/NNG 에/JKB 들어가__01/VV
207,똘배/NNG 어저께/NNG 시궁창/NNG 에/JKB 돌아오/VV
208,언제/MAG 번/NNB 학교/NNG 에/JKB 가/VV
209,그/NP 품속/NNG 에/JKB 얼굴/NNG 묻__02/VV 채__09/NNB 그녀/NP
210,넷/NR 후다닥/MAG 차__06/NNG 안__01/NNG 에/JKB 올라타/VV
211,엄마/NNG 목욕탕/NNG 에/JKB 가/VV
212,저/NP 찻간/NNG 에/JKB 타__02/VV
213,왜/MAG 또/MAG 한국/NNP 이라크/NNP 에/JKB 가/VV
214,그/NP 용산역/NNP 에/JKB 내리/VV
215,나/NP 잠시/MAG 바닥__01/NNG 에/JKB 눕__01/VV
216,나/NP 그냥/MAG 집__01/NNG 에/JKB 가/VV
217,오늘/NNG 유경이/NNP 또/MAG 학교/NNG 에/JKB 따라오/VV
218,마포구/NNP 망원동/NNP 한강/NNP 시민/NNG 공원__03/NNG 에/JKB 이르__01/VV 주택가/NNG 골목길/NNG
219,저/NP 지금__03/MAG 학교/NNG 에/JKB 가/VV 길__01/NNG
220,작년/NNG 운동회/NNG 때__01/NNG 학교/NNG 에/JKB 구경__01/NNG 오/VV
221,벼룩시장/NNG 에/JKB 한번/NNG 들르/VV
222,공안국/NNP 에/JKB 가/VV
223,이웃/NNG 에/JKB 놀/VV 모양__02/NNG
224,행정실/NNG 에/JKB 들르/VV
225,경축__02/NNG 대회__02/NNG 에/JKB 늦/VV
226,아빠/NNG 외국__02/NNG 에/JKB 자주/MAG 다니/VV
227,형사__02/NNG 방__07/NNG 문턱/NNG 에/JKB 털썩/MAG 걸터앉/VV
228,아내__01/NNG 곁/NNG 에/JKB 눕__01/VV
229,아버지/NNG 또/MAG 술집/NNG 에/JKB 가/VV
230,국민학교/NNG 에/JKB 다니/VV 소녀__02/NNG
231,할머니/NNG 밭둑/NNG 에/JKB 털썩/MAG 앉/VV
232,우리/NP 엄마/NNG 학교/NNG 에/JKB 잘/MAG 안/MAG 오/VV
233,후__08/NNG 우리/NP 집__01/NNG 에/JKB 자주/MAG 들르/VV
234,먼저/MAG 무대__06/NNG 에/JKB 오르/VV 후보__04/NNG 김정연/NNP
235,어쨌든/MAG 나/NP 그날/NNG 투표장/NNG 에/JKB 나가/VV
236,유열/NNP 신효범/NNP 조규찬/NNP 함께/MAG 발렌타인데이/NNG 콘서트/NNG 무대__06/NNG 에/JKB 서/VV
237,군청__01/NNG 에/JKB 다다르/VV
238,나/NP 옥수수/NNG 밭두렁/NNG 에/JKB 그만/MAG 눕__01/VV
239,학교/NNG 에/JKB 들어가__01/VV 벌써/MAG 수업__04/NNG 시작__01/NNG
240,화실__04/NNG 에/JKB 가/VV 참/NNB
241,뚱쇠/NNG 입/NNG 에/JKB 넣/VV
242,예술/NNG 에/JKB 창작/NNG 자유__03/NNG 가지/VV
243,모처럼/MAG 처가/NNG 에/JKB 다녀오/VV 길__01/NNG
244,우리/NP 아버지/NNG 탄광__02/NNG 에/JKB 다니/VV
245,우리/NP 아버지/NNG 회사__04/NNG 에/JKB 다니/VV
246,당장__02/NNG 산__01/NNG 에/JKB 가/VV
247,영순이/NNP 우리/NP 집__01/NNG 에/JKB 자주/MAG 드나들/VV
248,언론/NNG 에/JKB 흘리/VV
249,밭/NNG 할머니/NNG 자리__01/NNG 에/JKB 몸져눕/VV
250,나/NP 꼭__03/MAG 집__01/NNG 에/JKB 가/VV
251,고갯길/NNG 에/JKB 다다르/VV
252,집__01/NNG 에/JKB 다녀오/VV 길__01/NNG
253,어서/MAG 외양간/NNG 에/JKB 가/VV
254,여행__02/NNG 마지막/NNG 장소__05/NNG 파리/NNP 에/JKB 들어가__01/VV
255,롱아일랜드/NNP 비치__88/NNG 하우스/NNG 에/JKB 가/VV 길__01/NNG
256,어머니/NNG 마루__03/NNG 에/JKB 주저앉/VV 탄식__02/NNG
257,순간__03/NNG 시어머니/NNG 사립문/NNG 에/JKB 딱__03/MAG 들어서/VV
258,거기/NP 에/JKB 가시/VV
259,오늘/MAG 시골집/NNG 에/JKB 가/VV
260,서울/NNP 에/JKB 왜/MAG 오/VV
261,동아시아/NNP 시베리아/NNP 일본/NNP 에/JKB 걸치/VV 번식/NNG
262,학생/NNG 학교/NNG 에/JKB 가/VV
263,나/NP 룡성/NNP 호__14/NNB 초대소/NNG 에/JKB 돌아오/VV
264,어쨌든/MAG 집__01/NNG 에/JKB 가/VV
265,새삼스러이/MAG 고향__02/NNG 에/JKB 왜/MAG 내려오/VV 거/NNB
266,우리/NP 정류장/NNG 에/JKB 나가/VV
267,남수/NNP 노트/NNG 쾌속정/NNG 에/JKB 몸__01/NNG 싣/VV
268,사무실/NNG 에/JKB 갖/VV
269,그리고/MAJ 무릎/NNG 위__01/NNG 에/JKB 우산__01/NNG 놓__01/VV
270,아버지/NNG 제/NP 장터/NNG 마을__01/NNG 에/JKB 다녀오/VV
271,그냥/MAG 책__01/NNG 에/JKB 눈__01/NNG 박/VV
272,김/NNP 자리__01/NNG 에/JKB 앉/VV 현/NNP
273,그/NP 원장__07/NNG 마당/NNG 에/JKB 패대기치/VV
274,그런데/MAJ 이/NP 자네/NP 여기/NP 에/JKB 오/VV
275,산소__01/NNG 에/JKB 오/VV
276,우물__01/NNG 에/JKB 나가/VV
277,그래서/MAJ 현장__03/NNG 에/JKB 나가/VV
278,최경지/NNP 집__01/NNG 에/JKB 가/VV
279,복덕방/NNG 에/JKB 좀/MAG 가/VV
280,가끔/MAG 이곳/NP 에/JKB 오/VV
281,저/NP 할머니/NNG 집__01/NNG 에/JKB 가/VV
282,학교/NNG 에/JKB 가/VV
283,우리/NP 친정__04/NNG 에/JKB 가/VV 얼마나/MAG
284,자연__01/NNG 에/JKB 너무/MAG 돌아오/VV 걱정/NNG
285,집__01/NNG 에/JKB 거의/MAG 다/MAG 오/VV
286,엄마/NNG 저고리__01/NNG 에/JKB 얼굴/NNG 묻__02/VV
287,종가__01/NNG 에/JKB 가/VV
288,왜/MAG 국문__01/NNG 과__04/NNG 에/JKB 가/VV
289,경북고등학교/NNP 에/JKB 시험__03/NNG 진학/NNG 하/VV
290,엄마/NNG 같이/MAG 밭/NNG 에/JKB 가/VV
291,그래서/MAJ 인천/NNP 에/JKB 가/VV 거/NNB
292,오후__02/NNG 본교__01/NNG 에/JKB 가/VV
293,동쪽/NNG 회랑/NNG 에/JKB 들어서/VV 사방__03/NNG 이미/MAG
294,시/NNB 차__06/NNG 대구/NNP 에/JKB 가/VV
295,학교/NNG 에/JKB 다녀오/VV
296,남산/NNP 에/JKB 가/VV
297,매일/MAG 아침/NNG 산__01/NNG 에/JKB 같이/MAG 가/VV
298,그/NP 다시/MAG 침대__02/NNG 에/JKB 눕__01/VV
299,나/NP 다시/MAG 주인__01/NNG 손__01/NNG 에/JKB 되돌아오/VV
300,밭두덩/NNG 에/JKB 올라서/VV 돌각/NNG 담__01/NNG
301,병원__02/NNG 에/JKB 가/VV
302,나/NP 사실/MAG 여기/NP 에/JKB 오/VV 처지/NNG
303,교장실/NNG 에/JKB 가/VV
304,희은/NNP 한치/NNG 방바닥/NNG 에/JKB 패대기/NNG 치__02/VV
305,규혁/NNP 소파__06/NNG 에/JKB 그대로/MAG 주저앉/VV
306,공장__02/NNG 에/JKB 다니/VV
307,또/MAG 초소/NNG 에/JKB 가/VV
308,샘골/NNP 단경이/NNP 집__01/NNG 에/JKB 가/VV
309,그리고/MAJ 우리/NP 집__01/NNG 에/JKB 애__02/NNG 좀/MAG 보내/VV
310,사설__01/NNG 학원__02/NNG 에/JKB 다니/VV 학생/NNG 소수__08/NNG
311,유치원/NNG 에/JKB 다니/VV 때__01/NNG
312,그곳/NP 에/JKB 가/VV
313,방학/NNG 집__01/NNG 에/JKB 가/VV 거/NNB
314,대모벌/NNP 그곳/NP 에/JKB 먹이/NNG 내려놓/VV
315,총각/NNG 교육청/NNG 에/JKB 좀/MAG 가/VV
316,나/NP 빨리/MAG 과학실/NNG 에/JKB 들어가__01/VV
317,왜/MAG 공장__02/NNG 에/JKB 가/VV
318,영순이/NNP 엉거주춤/MAG 다시/MAG 프레이저/NNP 옆/NNG 에/JKB 앉/VV
319,왜/MAG 시청역/NNP 에/JKB 안/MAG 가/VV
320,작은아버지/NNG 누나/NNG 마루__03/NNG 위__01/NNG 에/JKB 반듯이/MAG 눕히/VV
321,소파__06/NNG 에/JKB 앉/VV
322,분교장/NNG 에/JKB 갖/VV
323,밤__01/NNG 숲__01/NNG 에/JKB 가/VV
324,어느새/MAG 교문__01/NNG 에/JKB 들어가__01/VV
325,그래서/MAJ 또/MAG 자리__02/NNG 에/JKB 눕__01/VV
326,내일/NNG 약국__02/NNG 에/JKB 가/VV
327,우리/NP 일행__01/NNG 모두/MAG 자리__01/NNG 에/JKB 주저앉/VV
328,학교/NNG 에/JKB 돌아오/VV 시/NNB 반__07/NNG
329,모란공원/NNP 에/JKB 가/VV
330,저녁/NNG 에/JKB 댁/NNG 찾아뵙/VV
331,읍__01/NNG 에/JKB 같이/MAG 가/VV
332,동해/NNP 에/JKB 가/VV
333,무렵/NNB 경성역/NNP 에/JKB 내리/VV
334,동수/NNP 바닷가/NNG 모래__01/NNG 위__01/NNG 에/JKB 털썩/MAG 주저앉/VV
335,호길/NNP 시나브로/MAG 자리__01/NNG 에/JKB 주저앉/VV
336,버스__02/NNG 노루목/NNP 종점/NNG 에/JKB 서/VV
337,그리고/MAJ 점심시간/NNG 학교/NNG 뒷산/NNG 에/JKB 올라가/VV
338,아저씨/NNG 여전히/MAG 침대__02/NNG 에/JKB 눕__01/VV
339,동창회/NNG 모임__01/NNG 에/JKB 전혀__01/MAG 나가/VV
340,대학__01/NNG 에/JKB 떨어지/VV
341,몰래/MAG 극장/NNG 에/JKB 가/VV
342,나/NP 집__01/NNG 에/JKB 못/MAG 들어가__01/VV
343,신부__10/NNG 집__01/NNG 에/JKB 도착__01/NNG 전안례/NNG 올리__01/VV
344,공항__02/NNG 에/JKB 가/VV
345,아저씨/NNG 나/NP 고향__02/NNG 에/JKB 가/VV
346,그럼/MAJ 어서/MAG 집__01/NNG 에/JKB 가/VV
347,누님/NNG 방__07/NNG 에/JKB 들어가__01/VV
348,이제/MAG 우리/NP 집__01/NNG 에/JKB 가/VV
349,왜/MAG 여의도/NNP 에/JKB 가/VV
350,결국/NNG 대학__01/NNG 에/JKB 들어가__01/VV
351,어미__01/NNG 거지__01/NNG 차림/NNG 희망원/NNP 에/JKB 찾아오/VV 날__01/NNG
352,이제/MAG 동물원/NNG 에/JKB 다/MAG 오/VV
353,이곳/NP 에/JKB 도착__01/NNG 모두/MAG 인차/NNG 내리/VV
354,드디어/MAG 아이__01/NNG 집__01/NNG 에/JKB 이르__01/VV
355,아화/NNP 학교/NNG 분교장/NNG 에/JKB 가/VV
356,우리/NP 어머니/NNG 선탄__02/NNG 에/JKB 나가/VV
357,다음날/NNG 일요일/NNG 교회__02/NNG 에/JKB 가/VV
358,윤/NNP 서방__02/NNG 면사무소/NNG 에/JKB 그/NP 따라오/VV
359,여태/MAG 집__01/NNG 에/JKB 안/MAG 가/VV
360,빵__03/NNG 에/JKB 가/VV 것/NNB 지긋지긋__02/MAG
361,하여튼/MAG 서울/NNP 에/JKB 가/VV
362,시장__04/NNG 에/JKB 가/VV
363,서울/NNP 에/JKB 가/VV
364,서울/NNP 에/JKB 언제/MAG 오/VV
365,차__06/NNG 에/JKB 가/VV
366,나/NP 내일/NNG 직장__05/NNG 에/JKB 나가/VV
367,병원__02/NNG 에/JKB 가/VV
368,그리고/MAJ 그/NP 군대__03/NNG 에/JKB 끌려가/VV
369,엄니/NNG 엄니/NNG 나/NP 집__01/NNG 에/JKB 가/VV
370,도서관/NNG 에/JKB 자주/MAG 오/VV
371,집__01/NNG 에/JKB 가/VV
372,요새__01/NNG 단집/NNG 에/JKB 못/MAG 가/VV
373,징검다리__01/NNG 에/JKB 오/VV
374,왜/MAG 집__01/NNG 에/JKB 돌아오/VV 것/NNB
375,엄마/NNG 가끔/MAG 집__01/NNG 에/JKB 오/VV
376,이제/MAG 그만/MAG 집__01/NNG 에/JKB 가/VV
