Number,Sentence
95,초나라/NNP 에/JKB 공반수/NNP 사람/NNG 있/VV
96,이번__01/NNG 에/JKB 여대__01/NNG 고개__01/NNG 내젓/VV
97,내일/NNG 시/NNB 에/JKB 오/VV
98,단돈/NNG 원__01/NNB 에/JKB 몽땅__01/MAG 드리__01/VV
99,니나/NNP 나/NP 이틀__01/NNG 뒤__01/NNG 에/JKB 떠나/VV
100,여유/NNG 자신감/NNG 동시__02/NNG 에/JKB 생기/VV
101,이번__01/NNG 에/JKB 숨__01/NNG 들이켜__01/VV
102,이번__01/NNG 에/JKB 누구/NP 쫓아가/VV
103,그래도/MAJ 낮/NNG 에/JKB 절대/MAG 안/MAG 되__01/VV
104,예술/NNG 작품__01/NNG 뒤__01/NNG 에/JKB 따라오/VV 것/NNB
105,세기__03/NNG 에/JKB 유리__10/NNG 개념/NNG 바뀌/VV
106,구름__01/NNG 밀려오/VV 때__01/NNG 에/JKB
107,이전__03/NNG 에/JKB 운송업/NNG 하/VV
108,다음__01/NNG 에/JKB 미리/MAG 연락__02/NNG 주/VV
109,오후__02/NNG 에/JKB 일일/NNG 행사__01/NNG 전체__01/NNG 기합__01/NNG 있/VV
110,왜/MAG 심야/NNG 에/JKB 방송__01/NNG 하/VV
111,이번__01/NNG 에/JKB 녀석/NNB 놀라/VV
112,옛날/NNG 에/JKB 작은방/NNG 큰방/NNG 이렇/VA
113,달팽이/NNG 정자/NNG 수명__05/NNG 년__02/NNB 에/JKB 달하/VV
114,기자__05/NNG 요전__01/NNG 에/JKB 만나/VV
115,때__01/NNG 에/JKB 따르__01/VV 신록__88/NNG 자살__01/NNG
116,근디/MAJ 내/NP 아침/NNG 에/JKB 미역국/NNG 못/MAG 묵__03/VV
117,그전/NNG 에/JKB 일__01/NNG 있/VV
118,나/NP 옛날/NNG 계엄령/NNG 때__01/NNG 에/JKB 이곳/NP 오/VV
119,사이__01/NNG 에/JKB 다행히/MAG 비__01/NNG 그치/VV
120,너무/MAG 늦/VA 전__08/NNG 에/JKB 말__01/NNG
121,오늘/NNG 저녁/NNG 에/JKB 불고기/NNG 하/VV
122,논술문/NNG 생명/NNG 논리/NNG 에/JKB 있/VV
123,다음__01/NNG 에/JKB 아무것/NNG 없/VA
124,나중__01/NNG 에/JKB 소리__01/NNG 하/VV 거/NNB
125,술__01/NNG 마시/VV 전__08/NNG 에/JKB
126,그러나/MAJ 월이/NNP 대꾸/NNG 떨어지/VV 전__08/NNG 에/JKB
127,방학/NNG 중__04/NNB 에/JKB 영어/NNP 특강/NNG 있/VV
128,그러나/MAJ 동지__05/NNG 경우__03/NNG 에/JKB 사정/NNG 다르/VA
129,혼자__01/NNG 먹__02/VV 점심/NNG 에/JKB 진수성찬/NNG
130,제명__01/NNG 에/JKB 못/MAG 죽__01/VV 경우__03/NNG 대부분/NNG
131,이번__01/NNG 에/JKB 무대__06/NNG 막__05/NNG 올리__01/VV 상태__01/NNG
132,식민지/NNG 왜정/NNG 시대__02/NNG 에/JKB 그것/NP 통하/VV
133,다음__01/NNG 수업__04/NNG 시간__04/NNG 에/JKB 순자/NNP 찾아내/VV
134,며칠/NNG 전__08/NNG 에/JKB 집__01/NNG 나오/VV
135,그/NP 잠시/MAG 후__08/NNG 에/JKB 집__01/NNG 나서/VV
136,그/NP 한참/NNG 만__01/NNB 에/JKB 이어폰/NNG 뽑/VV
137,후__08/NNG 에/JKB 소식__04/NNG 있/VV
138,그러나/MAJ 그것/NP 건기__02/NNG 에/JKB 그렇/VA 뿐/NNB
139,이번__01/NNG 에/JKB 다음__01/NNG 동생__01/NNG 죽__01/VV 거/NNB
140,사람/NNG 첫눈__01/NNG 에/JKB 반하__01/VV 거/NNB
141,말__01/NNG 이번__01/NNG 에/JKB 이원명/NNP 받__01/VV
142,너/NP 맘__01/NNG 에/JKB 들__01/VV
143,순아/NNP 불시/NNG 에/JKB 들이닥치/VV
144,것/NNB 초심__02/NNG 에/JKB 달리__01/VV
145,그/NP 언제나/MAG 밤__01/NNG 에/JKB 오/VV
146,옛날/NNG 에/JKB 아주/MAG 친하/VA 친구__02/NNG
147,이번__01/NNG 에/JKB 노마/NNP 일어서/VV
148,나/NP 뜻/NNG 에/JKB 따르__01/VV
149,낮/NNG 에/JKB 자__01/VV
150,일/NNB 후__08/NNG 에/JKB 폐백/NNG 받__01/VV
151,오늘/MAG 아침/NNG 에/JKB 안/MAG 오/VV
152,그럼/MAJ 이거/NP 나중__01/NNG 에/JKB 돌려보내/VV
153,오늘/NNG 에/JKB 편지__02/NNG 받__01/VV
154,오늘/NNG 아침/NNG 에/JKB 어김없이/MAG 차__09/NNG 마시/VV
155,나중__01/NNG 에/JKB 거인__01/NNG 지__03/VV
156,왜/MAG 일요일/NNG 에/JKB 나오/VV 거/NNB
157,그/NP 일시__01/NNG 에/JKB 바라보/VV
158,학교/NNG 앞/NNG 백/NR 원__01/NNB 에/JKB 팔/VV
159,증가__01/NNG 에/JKB 그치/VV
160,점__10/NNG 에/JKB 있/VV 고전주의/NNG
161,나/NP 분노/NNG 절망감/NNG 동시__02/NNG 에/JKB 느끼__02/VV
162,그렇/VA 경우__03/NNG 에/JKB
163,여름__01/NNG 에/JKB 문화__01/NNG 옷/NNG 벗/VV
164,처음/NNG 에/JKB 잘못/MAG 듣__01/VV
165,또/MAG 나중__01/NNG 에/JKB 어머니/NNG 오/VV
166,가을__01/NNG 에/JKB 생활/NNG 음반/NNG 내__02/VV 예정__02/NNG
167,처음/NNG 에/JKB 하얗/VA 빛/NNG
168,얼마/NNG 전__08/NNG 에/JKB 방송국/NNG 전화__07/NNG 오/VV
169,오늘/NNG 밤__01/NNG 에/JKB 우리/NP 집__01/NNG 가/VV
170,기원__05/NNG 뒤__01/NNG 에/JKB 가지/NNB 이야기/NNG 있/VV
171,등__05/NNB 질문/NNG 에/JKB 따르__01/VV 검토/NNG
172,가을__01/NNG 에/JKB 편지__02/NNG 하/VV
173,한참/NNG 만__01/NNB 에/JKB 작은어머니/NNG 입/NNG 열__02/VV
174,기준/NNG 만__01/NNB 에/JKB 하락세/NNG 돌아서/VV
175,프로그램/NNG 저작__03/NNG 에/JKB 의하/VV 시청각/NNG 화면__05/NNG 보호__01/NNG
176,사이__01/NNG 에/JKB 노래__01/NNG 끝나/VV
177,초년병/NNG 시절__01/NNG 에/JKB 더욱/MAG 그렇/VA
178,그러/VV 사이__01/NNG 에/JKB 오빠/NNG
179,옛날/NNG 에/JKB 여자__02/NNG 노름/NNG 하/VV
180,때__01/NNG 에/JKB 결코/MAG 없/VA 일__01/NNG
181,이번__01/NNG 에/JKB 필경/MAG 그러/VV 것/NNB
182,오랜만/NNG 에/JKB 도로__07/NNG 달리__04/VV
183,참/NNB 에/JKB 아주/MAG 이/NR 대__06/NNB 봉사__06/NNG 줄이/VV
184,산행/NNG 에/JKB 좋/VA 날__01/NNG
185,참으로/MAG 오래간만/NNG 에/JKB 만나/VV 나/NP 그림자/NNG
186,밤__01/NNG 에/JKB 상직__03/NNG 엄히/MAG 세우__01/VV
187,아침/NNG 시/NNB 에/JKB 나서/VV
188,열매__01/NNG 타원/NNG 월/NNB 에/JKB 익/VV
189,승우/NNP 저/NP 첫눈__01/NNG 에/JKB 반하__01/VV
190,밖/NNG 에/JKB 백하젓/NNG 자하젓/NNG 곤쟁이젓/NNG 있/VV
191,아마/MAG 오늘/NNG 밤__01/NNG 에/JKB 오/VV 거/NNB
192,잠시/MAG 후__08/NNG 에/JKB 아내__01/NNG 나타나/VV 말__01/NNG
193,어차피/MAG 우리/NP 불신__02/NNG 시대__02/NNG 에/JKB 살__01/VV
194,저/NP 전__08/NNG 에/JKB 보__01/VV
195,처음/NNG 에/JKB 모르/VV
196,다음__01/NNG 에/JKB 앞집/NNG 가/VV
197,유태인/NNG 사바스/NNG 로마인/NNG 토요일/NNG 에/JKB 있/VV
198,물론/MAG 예술/NNG 밖/NNG 에/JKB 미__14/NNG 있/VV
199,사기/NNP 노장신한/NNP 열전__01/NNG 에/JKB 의하/VV
200,밤__01/NNG 에/JKB 잠__01/NNG 안/MAG 오/VV
201,내일/NNG 아침/NNG 에/JKB 가/VV
202,이번__01/NNG 에/JKB 나/NP 분명히/MAG 듣__01/VV
203,고교__04/NNG 야구__02/NNG 시즌/NNG 에/JKB 못/MAG 참/VV
204,나/NP 처음/NNG 에/JKB 이렇/VA 생각__01/NNG
205,여기/NP 에/JKB 아무/NP 토__03/NNG 달__03/VV
206,번/NNB 실패__02/NNG 끝/NNG 에/JKB 그/NP 웅얼거리/VV
207,처음/NNG 에/JKB 아버지/NNG 밑__01/NNG 술__01/NNG 배우__01/VV
208,처음/NNG 에/JKB 장명수/NNP 집__01/NNG 찾아가/VV
209,간첩죄/NNG 에/JKB 걸려들/VV 십상__02/NNG
210,작__01/VA 예__08/NNG 에/JKB 불과/MAG
211,우리/NP 아이__01/NNG 아빠/NNG 먹보__01/NNG 에/JKB 속하__02/VV
212,색씨/NNG 구슬__01/NNG 받__01/VV 후__08/NNG 에/JKB 다시/MAG
213,원래__01/NNG 예술/NNG 표면/NNG 현상__04/NNG 영역__03/NNG 에/JKB 속하__02/VV
214,내년/NNG 월/NNB 에/JKB 번/NNB 오/VV
215,다음__01/NNG 에/JKB 어머니/NNG 마음대로/MAG 하/VV
216,크기/NNG 에/JKB 모두/MAG 자__14/NNG 쓰이__01/VV
217,모두/MAG 거기/NP 에/JKB 따르__01/VV
218,실험/NNG 이/NP 에/JKB 그치/VV
219,밤늦/VA 시간__04/NNG 에/JKB
220,이번__01/NNG 에/JKB 염색__01/NNG 선생__01/NNG 쫓아가/VV
221,사랑__01/NNG 에/JKB 가지/NNB 원칙/NNG 있/VV
222,처음/NNG 에/JKB 혼자__01/NNG 계속/MAG 노래__01/NNG 부르/VV
223,이번__01/NNG 에/JKB 중3/NNG 학생/NNG 쓰__01/VV 것/NNB
224,그러니까/MAJ 이번__01/NNG 에/JKB 혼자__01/NNG 날뛰/VV
225,전__08/NNG 에/JKB 듣__01/VV
226,재작년/NNG 에/JKB 단식__04/NNG 투쟁/NNG 일어나/VV 때__01/NNG
227,수원/NNP 년__02/NNB 에/JKB 아주/MAG 사람/NNG 버리__01/VV
228,붙임말/NNG 필요/NNG 경우__03/NNG 에/JKB 적__01/VV
229,이번__01/NNG 에/JKB 신경__04/NNG 좀/MAG 쓰__03/VV
230,월/NNB 에/JKB 노란색/NNG 꽃__01/NNG 피__01/VV
231,우리/NP 아직/MAG 문학__01/NNG 이전__03/NNG 에/JKB 있/VV
232,워싱턴/NNP 특파원/NNG 시절__01/NNG 에/JKB 나/NP 아내__01/NNG 만나/VV
233,상황__02/NNG 에/JKB 따르__01/VV 판단/NNG
234,번/NNB 에/JKB 잘/MAG 안/MAG 되__01/VV
235,금시__01/NNG 에/JKB 물빛__01/NNG 달라지/VV
236,어젯밤/NNG 에/JKB 그만큼/MAG 퍼마시/VV
237,월/NNB 에/JKB 어린이날/NNG 있/VV
238,오후__02/NNG 다섯/NR 시/NNB 에/JKB 가게/NNG 나오/VV
239,올해/NNG 안__01/NNG 에/JKB 인증__03/NNG 받__01/VV 계획__01/NNG
240,문학사상/NNP 에/JKB 고도/NNP 기다리/VV 발표__01/NNG
241,년__02/NNB 에/JKB 노벨/NNP 문학상/NNG 받__01/VV
242,오랜만/NNG 에/JKB 켤레/NNB 팔리/VV
243,문제__06/NNG 특히/MAG 텔레비전/NNG 프로그램/NNG 경우__03/NNG 에/JKB 더하/VA
244,날짜__01/NNG 에/JKB 객실/NNG 있/VV
245,지난달/NNG 에/JKB 상당산성/NNP 소풍__02/NNG 가/VV
246,니/NP 그릇/NNG 원래__01/NNG 에/JKB 작__01/VA
247,메마르/VA 시대__02/NNG 에/JKB
248,그래서/MAJ 이번__01/NNG 에/JKB 원__01/NNB 떼이/VV
249,미증/NNG 에/JKB 그치/VV
250,포스트/NNG 시즌/NNG 에/JKB 접어들/VV 마찬가지/NNG
251,거름/NNG 다/MAG 식전__03/NNG 에/JKB 치__02/VV
252,년__02/NNB 만__01/NNB 에/JKB 처음/NNG 듣__01/VV 말__01/NNG
253,일시__01/NNG 에/JKB 터지/VV 자동차/NNG 정적__09/NNG 소음__06/NNG
254,월/NNB 에/JKB 분노/NNG 있/VV
255,오늘/NNG 밤__01/NNG 에/JKB 나/NP 사람/NNG 하나/NR 죽이__01/VV
256,너/NP 옛날/NNG 에/JKB 커피/NNG 좋아하/VV
257,또/MAG 이날/NNG 에/JKB 김치/NNG 먹__02/VV
258,오/NNP 반장__08/NNG 예전__01/NNG 에/JKB 그러/VV
259,물론/MAG 프랑스/NNP 년__02/NNB 에/JKB 끝나/VV
260,거기/NP 에/JKB 그치/VV
261,감동__02/NNG 새해/NNG 아침/NNG 에/JKB 함께/MAG 나누/VV
262,오늘/NNG 밤__01/NNG 에/JKB 달빛/NNG 없/VA
263,뒤__01/NNG 에/JKB 천천히/MAG 읽/VV
264,이번__01/NNG 에/JKB 현미/NNP 나서/VV
265,오랜만/NNG 에/JKB 포식__03/NNG 하/VV
266,구미__02/NNG 에/JKB 맞__01/VV 잘/MAG
267,사전__13/NNG 에/JKB 다아/MAG 얘기/NNG 되__01/VV
268,년대/NNB 들__01/VV 에/JKB
269,그/NP 동시__02/NNG 에/JKB 나/NP 돌아보/VV
270,이번__01/NNG 에/JKB 숙경이/NNP 일어서/VV
271,평소/NNG 운동__02/NNG 하루__01/NNG 에/JKB 얼마나/MAG 하/VV
272,결정__01/NNG 순간__03/NNG 에/JKB 물러서/VV
273,하지만/MAJ 거기/NP 에/JKB 가지/NNB 조건__02/NNG 따르/VV
274,처음/NNG 에/JKB 다/MAG 그렇/VA
275,하루__01/NNG 에/JKB 번/NNB 마음__01/NNG 바뀌/VV
276,다음__01/NNG 에/JKB 과물전/NNG 찾아가/VV
277,오랜만/NNG 에/JKB 물국수/NNG 점심/NNG 하/VV
278,반면__02/NNG 에/JKB 예__08/NNG 있/VV
279,나/NP 믿/VV 전__08/NNG 에/JKB
280,버선/NNG 평소/NNG 에/JKB 신/VV
281,그러나/MAJ 결과__02/NNG 기대__03/NNG 에/JKB 미치__02/VV
282,천장__02/NNG 샹들리에/NNG 마음__01/NNG 에/JKB 들__01/VV
283,남자__02/NNG 꼭__03/MAG 번/NNB 에/JKB 오/VV
284,오동지__01/NNG 섣달/NNG 에/JKB 덜덜__01/MAG 떨__01/VV
285,마음__01/NNG 에/JKB 들__01/VV 모양__02/NNG
286,이번__01/NNG 방학/NNG 에/JKB 무엇/NP 배우__01/VV
287,뒤__01/NNG 에/JKB 오/VV 놈/NNB 세무서/NNG 놈/NNB
288,이미/MAG 오래/MAG 전__08/NNG 에/JKB 죽__01/VV
289,모레/NNG 글피/NNG 에/JKB 그렇/VA 것/NNB
290,오늘/NNG 아침/NNG 에/JKB 모두/MAG 떠나/VV
291,그러나/MAJ 최근/NNG 에/JKB 오/VV 미국/NNP
292,며칠/NNG 전__08/NNG 에/JKB 미선이/NNP 만나/VV
293,이번__01/NNG 에/JKB 정말/MAG 프랑스/NNP 제품__02/NNG 보__01/VV
294,이번__01/NNG 에/JKB 그/NP 잠시/MAG 있/VV
295,그래서/MAJ 전날/NNG 에/JKB 하/VV
296,양놈/NNG 중__04/NNB 에/JKB 악질__02/NNG 있/VV
297,마음__01/NNG 에/JKB 들__01/VV 뜻/NNG
298,낼/NNG 새벽__01/NNG 에/JKB 도착__01/NNG 수__02/NNB 없/VA
299,할머니/NNG 집__01/NNG 시/NNB 에/JKB 보__01/VV
300,꼭__03/MAG 나중__01/NNG 에/JKB 사진__07/NNG 같이/MAG 찍__02/VV
301,사흘/NNG 뒤__01/NNG 에/JKB 그/NP 다방__02/NNG 불러내/VV 이재필/NNP
302,비록/MAG 어른/NNG 눈__01/NNG 에/JKB 부족__01/NNG 보이__01/VV
303,하루__01/NNG 에/JKB 비디오테이프/NNG 개/NNB 빌리/VV
304,나중__01/NNG 에/JKB 만나/VV 남자__02/NNG 최악/NNG
305,중고등학교/NNG 에/JKB 들어가__01/VV 우리/NP 마을__01/NNG 사람/NNG
306,저/NP 음력__02/NNG 보름날/NNG 밤__01/NNG 에/JKB 태어나/VV
307,장마철/NNG 에/JKB 농토/NNG 떨어지/VV
308,어젯밤/NNG 에/JKB 꿈__01/NNG 꾸__01/VV
309,저녁/NNG 시/NNB 에/JKB 우리/NP 평양/NNP 돌아오/VV
310,간밤/NNG 에/JKB 한판__01/NNG 붙/VV
311,식사__03/NNG 도중__04/NNG 에/JKB 청소__06/NNG 빌어먹/VV
312,년__02/NNB 봄/NNG 에/JKB 있/VV 해프닝/NNG
313,얼마/NNG 전__08/NNG 에/JKB 반창회/NNG 하/VV
314,마지막/NNG 에/JKB 참/MAG 시원스리/MAG 잘/MAG 하/VV
315,앞/NNG 에/JKB 가/VV 사람/NNG 누/NP
316,벌써/MAG 옛날/NNG 에/JKB 죽__01/VV
317,평상시/NNG 에/JKB 자주/MAG 보/VV
318,우리/NP 둘/NR 살__01/VV 에/JKB
319,시내__03/NNG 한눈__01/NNG 에/JKB 들어오/VV
320,돈__01/NNG 뒤__01/NNG 에/JKB 있/VV
321,나/NP 식민지/NNG 시대__02/NNG 에/JKB 태어나/VV
322,그/NP 한참/NNG 만__01/NNB 에/JKB 나/NP 알아보/VV
323,이번__01/NNG 에/JKB 선비/NNP 머리__01/NNG 툭툭/MAG 치__02/VV
324,나중__01/NNG 에/JKB 보__01/VV
325,맹자/NNP 여기/NP 에/JKB 정면__01/NNG 반기__02/NNG 들__01/VV
326,그/NP 세__13/NNB 에/JKB 저세상/NNG 가/VV
327,오후__02/NNG 에/JKB 또/MAG 교무실/NNG 술판/NNG 벌어지__02/VV
328,오전__02/NNG 에/JKB 분과__03/NNG 협의__01/NNG 하/VV
329,간밤/NNG 에/JKB 버선/NNG 신/VV 많이/MAG 주저__05/NNG
330,아주/MAG 오랜만/NNG 에/JKB 돌아오/VV 그녀/NP 방__07/NNG
331,아예/MAG 아갈잡이/NNG 시키/VV 전__08/NNG 에/JKB 조동아리/NNG 조심__02/NNG
332,나/NP 당신/NP 무척/MAG 마음__01/NNG 에/JKB 들__01/VV
333,하지만/MAJ 나중__01/NNG 에/JKB 보__01/VV 그거/NP 별거__02/NNG
334,그래서/MAJ 딱__03/MAG 달__05/NNG 만__01/NNB 에/JKB 집어치우/VV
335,올해/NNG 에/JKB 꽃__01/NNG 피__01/VV 것/NNB
336,이번__01/NNG 에/JKB 저/NP 머리__01/NNG 때리__01/VV 수__02/NNB
337,밤__01/NNG 에/JKB 뛰어들/VV 거/NNB
338,나/NP 이번__01/NNG 에/JKB 알/VV
339,순식간/NNG 에/JKB 극__04/NNG 밀려나/VV
340,이리하여/MAJ 작년/NNG 에/JKB 이어서/MAG 또/MAG 된장/NNG 신세__01/NNG 지__05/VV
341,유치원/NNG 시/NNB 에/JKB 끝나/VV
342,여자__02/NNG 매력/NNG 바로/MAG 눈매/NNG 에/JKB 달리__01/VV
343,저번__02/NNG 에/JKB 부인__01/NNG 남편__01/NNG 보__01/VV
344,선두__01/NNG 타자__03/NNG 낙제점/NNG 에/JKB 가깝/VA 성적__03/NNG
345,하고많/VA 여자__02/NNG 중__04/NNB 에/JKB 하필/MAG 년__01/NNB
346,일자__03/NNG 에/JKB 더/MAG 가깝/VA
347,선착순/NNG 명/NNB 에/JKB 한하__02/VV 판매/NNG
348,밤__01/NNG 에/JKB 비행기/NNG 오/VV
349,교회법/NNG 학자__01/NNG 년__02/NNB 에/JKB 교황__02/NNG 되__01/VV
350,오윤/NNP 아직/MAG 여기/NP 에/JKB 이르__01/VV
351,시/NNB 반__07/NNG 에/JKB 버스__02/NNG 학교/NNG 떠나/VV
352,눈__01/NNG 에/JKB 유리창/NNG 너무/MAG 밝/VA
353,간밤/NNG 에/JKB 쿠데타/NNG 일어나/VV
354,구매고/NNG 에/JKB 따르__01/VV 배당__02/NNG 원칙/NNG
355,젤/NNG 앞/NNG 에/JKB 오/VV 기__88/NNB 삼방우/NNP
356,그러나/MAJ 오후__02/NNG 에/JKB 사정__07/NNG 다르/VA
357,것/NNB 물리__02/NNG 법칙/NNG 에/JKB 따르/VV
358,잠깐/MAG 내/NP 안/MAG 보__01/VV 사이__01/NNG 에/JKB
359,미증/NNG 에/JKB 그치/VV
360,고대__04/NNG 노예/NNG 사회__07/NNG 에/JKB 노예/NNG 있/VV
361,수도물/NNG 허드렛일/NNG 에/JKB 쓰__03/VV
