Number,Sentence
44,플라스틱/NNG (으)로/JKB 만들/VV 샤베트기/NNG 수입품__02/NNG 대부분/NNG
45,청구야담/NNP 이야기/NNG 중심__01/NNG (으)로/JKB 살펴보/VV
46,생명/NNG 의지__04/NNG 생명/NNG 힘__01/NNG (으)로/JKB 살아가/VV
47,더구나/MAG 나/NP 혼자__01/NNG 힘__01/NNG (으)로/JKB 벌__02/VV 돈__01/NNG
48,도박__02/NNG 단속__01/NNG (으)로/JKB 되__01/VV 것/NNB
49,이/NP 팔/VV 수도원/NNG 운영비/NNG (으)로/JKB 충당__01/NNG
50,남자__02/NNG 손__01/NNG (으)로/JKB 머리__01/NNG 비비/VV 말__01/NNG
51,효철/NNP 수건/NNG (으)로/JKB 땀__01/NNG 닦__01/VV
52,저/NP 집__01/NNG 누구/NP 동__15/NNB 호수__09/NNG (으)로/JKB 찾/VV
53,우리말/NNG (으)로/JKB 정확__01/NNG 말__01/NNG 뭐/NP 그러/VV
54,적__13/NNG 공격__02/NNG 때__01/NNG 적__13/NNG 칼__01/NNG (으)로/JKB 치__02/VV
55,그리고/MAJ 핏줄기/NNG 채찍/NNG (으)로/JKB 거머쥐/VV
56,오빠/NNG 밤중/NNG 전화__07/NNG (으)로/JKB 하/VV 말__01/NNG
57,속__01/NNG (으)로/JKB 외치__01/VV
58,물__01/NNG 음양__02/NNG (으)로/JKB 움직이/VV
59,보통/NNG 도스킨/NNG 개버딘/NNG 서지__06/NNG 등/NNB 모직물/NNG (으)로/JKB 만들/VV
60,나/NP 기어들/VV 소리__01/NNG (으)로/JKB 말__01/NNG
61,앵도주/NNG 루비/NNG 곱__02/VA 빛/NNG (으)로/JKB 투명__02/NNG
62,김/NNP 선생/NNG 감탄/NNG 눈__01/NNG (으)로/JKB 그/NP 다시/MAG 보__01/VV
63,머리__01/NNG (으)로/JKB 유리창/NNG 들이받/VV
64,동전__05/NNG (으)로/JKB 잘/MAG 낫/VV
65,지우개/NNG (으)로/JKB 빡빡__01/MAG 지우__01/VV 헤드라인/NNG
66,아이라이너/NNG (으)로/JKB 촘촘히/MAG 채우__03/VV
67,유/NNP 간사__06/NNG 열띠/VA 목소리/NNG (으)로/JKB 말__01/NNG
68,사람/NNG 자동차/NNG (으)로/JKB 화해__02/NNG 가/VV
69,실력__02/NNG (으)로/JKB 승부__03/NNG 겨루__01/VV
70,그곳/NP 여성__01/NNG 아예/MAG 천__01/NNG (으)로/JKB 온몸/NNG 덮/VV
71,차미언/NNP 그/NP 엉덩이/NNG 발__01/NNG (으)로/JKB 뻥/NNG 차__02/VV
72,선비/NNP 번/NNB 입속/NNG (으)로/JKB 간난이/NNP 부르/VV
73,옷/NNG 얼굴/NNG 바닥__01/NNG 먼지__01/NNG (으)로/JKB 시커메지/VV
74,그런데/MAJ 안경__03/NNG (으)로/JKB 나/NP 또/MAG 가지/NNB 보__01/VV
75,나/NP 손__01/NNG (으)로/JKB 어둠/NNG 파내/VV
76,이번__01/NNG 공연__02/NNG 회심곡/NNP 중심__01/NNG (으)로/JKB 펼쳐지/VV
77,나/NP 그곳/NP 손__01/NNG (으)로/JKB 쓸__02/VV
78,경지/NNP 크/VA 소리__01/NNG (으)로/JKB 발악/NNG
79,갑자기/MAG 승주/NNP 손가락/NNG (으)로/JKB 줄__01/NNG 가리키__01/VV
80,영기/NNP 거의/MAG 울음/NNG 가깝/VA 목소리/NNG (으)로/JKB 말__01/NNG
81,학문__02/NNG 진실__02/NNG 탐구__02/NNG 행위/NNG 논리/NNG (으)로/JKB 이루어지/VV
82,저/NP 식칼/NNG 테러/NNG 온몸/NNG (으)로/JKB 맞서/VV
83,돈__01/NNG (으)로/JKB 나/NP 새끼__02/NNG 기르/VV
84,치즈/NNG (으)로/JKB 조리__09/NNG 때__01/NNG 저온/NNG 천천히/MAG 익히__01/VV
85,그/NP 눈__01/NNG (으)로/JKB 웃/VV 말__01/NNG
86,변기__01/NNG (으)로/JKB 받__01/VV
87,가와시마/NNP 영업/NNG 방법/NNG 발__01/NNG (으)로/JKB 뛰__02/VV 것/NNB
88,안__01/NNG (으)로/JKB 침묵/NNG 돌부처/NNG 같/VA 심성__01/NNG
89,어머니/NNG 삯바느질/NNG (으)로/JKB 우리/NP 남매/NNG 기르/VV
90,칼__01/NNG (으)로/JKB 해결__02/NNG 무리__08/NNG 있/VV
91,경지/NNP 속__01/NNG (으)로/JKB 중얼거리/VV
92,대개__03/MAG 밤차/NNG (으)로/JKB 올라가/VV
93,월드컵/NNG 한국/NNP 신명__01/NNG 무대__06/NNG (으)로/JKB 달구__01/VV
94,말__01/NNG 나/NP 입/NNG (으)로/JKB 통역/NNG 하/VV
95,나/NP 창__09/NNG (으)로/JKB 병원__02/NNG 안__01/NNG 들여다보/VV
96,나/NP 속__01/NNG (으)로/JKB 그렇/VA 생각__01/NNG
97,다음__01/NNG 스케줄/NNG 전화__07/NNG (으)로/JKB 연락__02/NNG 주/VV
98,우리/NP 마을__01/NNG 이용하/NNP 어른/NNG 하루__01/NNG 술__01/NNG (으)로/JKB 보내/VV
99,방적__02/NNG 방적사/NNG 섬유/NNG (으)로/JKB 실__01/NNG 뽑/VV 일__01/NNG
100,그/NP 그녀/NP 허리__01/NNG 팔__01/NNG (으)로/JKB 당기__01/VV
101,다만/MAG 젖가슴/NNG 팔__01/NNG (으)로/JKB 감싸/VV
102,공중전화/NNG (으)로/JKB 해보/VV
103,벌레__01/NNG 손__01/NNG (으)로/JKB 일일이__02/MAG 잡__01/VV
104,무__02/NNG 당근/NNG 수세미__01/NNG (으)로/JKB 표면/NNG 흙/NNG 닦__01/VV
105,예리/NNP 바다/NNP 글씨/NNG 손끝/NNG (으)로/JKB 더듬/VV
106,저녁/NNG 차__06/NNG (으)로/JKB 대구/NNP 가/VV
107,이/NP 대하__02/VV 박재홍/NNP 쿨바/NNP 스트롱/NNP 케이크/NNG (으)로/JKB 역공세/NNG
108,손__01/NNG (으)로/JKB 술잔/NNG 받__01/VV
109,코__01/NNG (으)로/JKB 흙냄새/NNG 확/MAG 끼치__01/VV
110,김/NNP 선생__01/NNG 학교/NNG 팀/NNG 선수__05/NNG (으)로/JKB 배구__06/NNG 하/VV
111,아가__01/NNG 어디/NP (으)로/JKB 낳__01/VV
112,여러분/NP 뜨겁/VA 박수__02/NNG (으)로/JKB 환영__02/NNG
113,나/NP 속__01/NNG (으)로/JKB 가만가만/MAG 노래__01/NNG 부르/VV
114,내/NP 남__01/NNG 제물__03/NNG (으)로/JKB 제사__07/NNG 지내/VV
115,작업장/NNG (으)로/JKB 쓰__03/VV 마당/NNG
116,또/MAG 여성__01/NNG 핸커치프/NNG (으)로/JKB 무릎/NNG 덮/VV
117,나/NP 눈__01/NNG (으)로/JKB 상주/NNP 찾/VV
118,아저씨/NNG 고추__01/NNG 밭/NNG 턱__01/NNG (으)로/JKB 가리키__01/VV
119,에어로빅/NNG 건강__03/NNG 비디오/NNG (으)로/JKB 새롭/VA 제작__02/NNG 인기__01/NNG
120,품이/NNP 전화__07/NNG (으)로/JKB 묻__03/VV
121,그녀/NP 손바닥/NNG (으)로/JKB 침대__02/NNG 위__01/NNG 쓸__02/VV
122,입/NNG 안__01/NNG (으)로/JKB 헤아리/VV
123,무전기/NNG (으)로/JKB 연락__02/NNG 들어오/VV
124,몽둥이/NNG (으)로/JKB 세간__01/NNG 박살__01/NNG 내__02/VV
125,아침/NNG 시/NNB 차__06/NNG (으)로/JKB 사람/NNG 떠나/VV
126,하기야/MAJ 마음속/NNG (으)로/JKB 맛있/VA 생각__01/NNG
127,사내__01/NNG 다시/MAG 손수건/NNG (으)로/JKB 안경__03/NNG 밑__01/NNG 누르/VV
128,곰이/NNP 크/VA 소리__01/NNG (으)로/JKB 말__01/NNG
129,대낮/NNG 길거리/NNG 생선회/NNG 칼__01/NNG (으)로/JKB 사람/NNG 긋__01/VV 폭력배/NNG
130,나/NP 도로변/NNG 가로수/NNG 발__01/NNG (으)로/JKB 걷어차/VV
131,작업실/NNG (으)로/JKB 가장__01/MAG 작__01/VA 방__07/NNG 선택/NNG
132,밥__01/NNG 왼손/NNG (으)로/JKB 먹__02/VV
133,니나/NNP 저/NP 발__01/NNG (으)로/JKB 아파트/NNG 찾아오/VV
134,동식이/NNP 발길/NNG (으)로/JKB 차__02/VV
135,그리고/MAJ 입/NNG 눈__01/NNG 테이프/NNG (으)로/JKB 막히/VV
136,이모__02/NNG 속__01/NNG (으)로/JKB 빌__01/VV
137,인터넷/NNG 전화__07/NNG 주문__04/NNG (으)로/JKB 품귀/NNG 현상__04/NNG 빚/VV 정도__11/NNG
138,재영이/NNP 입/NNG 속__01/NNG (으)로/JKB 번/NNB 외__02/VV
139,꺼지__01/VV 듯/NNB 목소리/NNG (으)로/JKB 말__01/NNG
140,형__01/NNG 다시/MAG 목소리/NNG (으)로/JKB 꾸짖/VV
141,그녀/NP 턱__01/NNG (으)로/JKB 책__01/NNG 누르/VV 채__09/NNB 말__01/NNG
142,은__04/NNG 실__01/NNG 거미줄/NNG (으)로/JKB 방벽/NNG 이루__01/VV 구멍/NNG 조사__30/NNG
143,물론/MAG 경륜__02/NNG (으)로/JKB 문제__06/NNG 풀리/VV 것/NNB
144,채팅/NNG 헌팅/NNG (으)로/JKB 남자__02/NNG 만나/VV 것/NNB
145,해미/NNP 잠기__01/VV 소리__01/NNG (으)로/JKB 말__01/NNG
146,니/NP 눈__01/NNG (으)로/JKB 한번/NNG 보__01/VV
147,총구/NNG (으)로/JKB 대화__06/NNG 나누/VV 시대__02/NNG
148,그것/NP 눈__01/NNG (으)로/JKB 보/VV 힘__01/NNG
149,밥풀때기/NNG (으)로/JKB 맹글/VV
150,트럭/NNG 기사__02/NNG 휴게소/NNG 쪽__05/NNB (으)로/JKB 걸어가/VV
151,저/NP 혼자__01/NNG 힘__01/NNG (으)로/JKB 이루__01/VV 것/NNB
152,입찬소리/NNG (으)로/JKB 훈계__01/NNG 편__04/NNB 낫__02/VA
153,내/NP 다시/MAG 볼멘소리/NNG (으)로/JKB 중얼거리/VV
154,뽕나무/NNG (으)로/JKB 시험__03/NNG 삼__02/VV
155,힘__01/NNG (으)로/JKB 다스리/VV 독재/NNG 권력__02/NNG 언제나/MAG 민주__02/NNG 가장__11/NNG
156,떡__01/NNG 입/NNG (으)로/JKB 먹__02/VV
157,그러나/MAJ 그/NP 더욱/MAG 크/VA 소리__01/NNG (으)로/JKB 말__01/NNG
158,라디오/NNG (으)로/JKB 이미/MAG 듣__01/VV
159,이미정/NNP 혼신__02/NNG 다/MAG 속__01/NNG (으)로/JKB 외치__01/VV
160,참상__04/NNG 나/NP 입/NNG (으)로/JKB 알리/VV
161,상덕/NNP 큰소리__01/NNG (으)로/JKB 묻__03/VV
162,시/NNB 반__07/NNG 버스__02/NNG (으)로/JKB 학교/NNG 떠나/VV
163,할아버지/NNG 마음__01/NNG 속__01/NNG (으)로/JKB 번/NNB 빌__01/VV
164,그리고/MAJ 마음__01/NNG 속__01/NNG (으)로/JKB 답__03/NNG 정하__03/VV
165,그녀/NP 먼지떨이/NNG (으)로/JKB 그/NP 어깨__01/NNG 툭툭/MAG 때리__01/VV
166,나/NP 크/VA 소리__01/NNG (으)로/JKB 말__01/NNG
167,나/NP 속__01/NNG (으)로/JKB 낳__01/VV 자식__01/NNG 마찬가지/NNG
168,청년/NNG 속__01/NNG (으)로/JKB 경관__06/NNG 하/VV
169,선비/NNP 짚신/NNG (으)로/JKB 눈__01/NNG 옮기/VV
170,환경__02/NNG 문제__06/NNG 시민운동/NNG (으)로/JKB 해결__02/NNG 수__02/NNB 있/VV
171,우백질/NNG 편마암/NNG 석영__02/NNG 장석__02/NNG (으)로/JKB 되__01/VV
172,상모/NNP 혓바닥/NNG (으)로/JKB 입천장/NNG 더듬/VV
173,입/NNG 안__01/NNG (으)로/JKB 가만히/MAG 부르/VV
174,곡물/NNG (으)로/JKB 키우/VV 살코기/NNG 식단__01/NNG 대단히/MAG 효율/NNG
175,지휘봉/NNG (으)로/JKB 보면대/NNP 똑똑똑똑/MAG 치__02/VV 라르고__01/NNG
176,순정__03/NNG 너/NP 가슴__01/NNG 대패__01/NNG (으)로/JKB 팍팍__01/MAG 밀__01/VV
177,털실/NNG (으)로/JKB 짜__01/VV 조끼__01/NNG
178,모스크바/NNP 기차__01/NNG (으)로/JKB 레닌그라드/NNP 내리/VV
179,오늘/NNG 저녁/NNG 차__06/NNG (으)로/JKB 돌아가/VV
180,나/NP 속__01/NNG (으)로/JKB 중얼거리/VV
181,인류__01/NNG 생명/NNG 제사__07/NNG (으)로/JKB 살아오/VV
182,주먹/NNG (으)로/JKB 두드리/VV
183,경지/NNP 핸드폰/NNG (으)로/JKB 전화__07/NNG 걸__02/VV
184,땅말벌/NNG 때때로/MAG 모래알/NNG 입/NNG (으)로/JKB 골라내/VV
185,언니/NNG 이녁/NNG 오목/MAG 가슴__01/NNG 주먹/NNG (으)로/JKB 콩콩/NNG 찧/VV
186,아빠/NNG 손가락/NNG (으)로/JKB 가리키__01/VV
187,이것/NP (으)로/JKB 매일/MAG 아침/NNG 이__03/NNG 닦__01/VV
188,계단__04/NNG 오르/VV 수혜/NNP 큰소리__01/NNG (으)로/JKB 말__01/NNG
189,바닥__01/NNG 온통/MAG 탄가루/NNG (으)로/JKB 범벅/NNG 되__01/VV 진탕__01/NNG
190,오빠/NNG 손__01/NNG (으)로/JKB 묻__02/VV
191,통일__02/NNG 전망대/NNG 자동차/NNG (으)로/JKB 분__08/NNB 내외__01/NNG 거리__08/NNG 있/VV
192,과천시/NNP 바닥__01/NNG 주로/MAG 편마암/NNG (으)로/JKB 되__01/VV
193,때__01/NNG 현수/NNP 낮/VA 소리__01/NNG (으)로/JKB 말__01/NNG
194,어머니/NNG 톳제비/NNG 더/MAG 크/VA 소리__01/NNG (으)로/JKB 말__01/NNG
195,이/NR 단__06/NNG 옆/NNG 차기__01/NNG (으)로/JKB 형기/NNP 뒤통수/NNG 노리__01/VV
196,나/NP 떨리__01/VV 소리__01/NNG (으)로/JKB 말__01/NNG
197,위__01/NNG 지우개/NNG (으)로/JKB 문지르/VV
198,나/NP 혼잣속/NNG (으)로/JKB 중얼거리/VV
199,무한/NNG 수열__02/NNG (으)로/JKB 증가__01/NNG 수__02/NNB 있/VV 다운/NNG 라인/NNG
200,납__01/NNG (으)로/JKB 라디오/NNG 카세트/NNG 볼륨/NNG 구멍/NNG 때우__01/VV
201,기계__07/NNG (으)로/JKB 뽑/VV 것/NNB
202,나/NP 속__01/NNG (으)로/JKB 되뇌/VV
203,송피죽/NNG 치가루/NNG 떡__01/NNG (으)로/JKB 숨결/NNG 이어지/VV
204,기화기/NNG 실린더부/NNG 점화__02/NNG 장치__07/NNG (으)로/JKB 이루__01/VV
205,그리고/MAJ 팔__01/NNG (으)로/JKB 그녀/NP 허리__01/NNG 감__03/VV
206,진주/NNP (으)로/JKB 다이얼/NNG 돌리__04/VV
207,그것/NP 항아리/NNG (으)로/JKB 가득/MAG 차__01/VV 것/NNB
208,끈/NNG 줄__01/NNG 끈/NNG (으)로/JKB 바뀌/VV
209,참말로/MAG 밥풀때기/NNG (으)로/JKB 맹글/VV
210,차미언/NNP 혀__01/NNG 꼬이__03/VV 소리__01/NNG (으)로/JKB 말__01/NNG
211,나/NP 오른손/NNG (으)로/JKB 그녀/NP 더듬/VV
212,생선묵/NNG 생선/NNG (으)로/JKB 만들/VV 식품__01/NNG 가지/NNB
213,품이/NNP 기어들/VV 소리__01/NNG (으)로/JKB 대답/NNG
214,그러나/MAJ 나/NP 속__01/NNG (으)로/JKB 잘/MAG 하/VV
215,옆눈/NNG (으)로/JKB 그것/NP 보__01/VV 동준/NNP 행복__02/NNG
216,서연/NNP 영모/NNP 눈__01/NNG (으)로/JKB 윤지/NNG 보__01/VV
217,카메라/NNG (으)로/JKB 세상__01/NNG 다시/MAG 보__01/VV
218,더구나/MAG 안동/NNP 택시/NNG (으)로/JKB 여기/NP 오/VV
219,하나/NR 과즙/NNG (으)로/JKB 연하/VA
220,주로/MAG 자수__08/NNG 금박__01/NNG (으)로/JKB 많이/MAG 표현/NNG 하/VV
221,나/NP 손바닥/NNG (으)로/JKB 이마__01/NNG 딱__03/MAG 올려붙이/VV
222,천/NR 원__01/NNB (으)로/JKB 무엇/NP 먹__02/VV
223,지구__04/NNG 아스팔트/NNG (으)로/JKB 뒤덮이/VV 것/NNB
224,홍두깨/NNG (으)로/JKB 내려찍/VV
225,방송__01/NNG 과연__01/MAG 입/NNG (으)로/JKB 하/VV 것/NNB
226,탑__02/NNG 물론/MAG 돌/NNG (으)로/JKB 되__01/VV 것/NNB
227,몰딩/NNG 부분__01/NNG 칼__01/NNG (으)로/JKB 도려내/VV 정리__09/NNG
228,속__01/NNG (으)로/JKB 쾌재/NNG 부르/VV
229,소년/NNG 손__01/NNG (으)로/JKB 물__01/NNG 속__01/NNG 얼굴/NNG 움키/VV
230,규혁/NNP 낮/VA 목소리/NNG (으)로/JKB 대신__03/NNG 대답/NNG
231,차라리/MAG 손바닥/NNG (으)로/JKB 하늘/NNG 가리__02/VV
232,새벽__01/NNG 차__06/NNG (으)로/JKB 대구/NNP 가/VV
233,스트레스/NNG 친구__02/NNG 수다__01/NNG (으)로/JKB 풀/VV
234,브이__01/NNG 블록__02/NNG 주철/NNG (으)로/JKB 만들/VV 자__x14/NNB 모양__02/NNG 틀__01/NNG
235,영달이/NNP 기어들/VV 목소리/NNG (으)로/JKB 말__01/NNG
236,남편__01/NNG 책꽂이/NNG 뒤__01/NNG 우산__01/NNG 끝/NNG (으)로/JKB 쿡쿡/MAG 누르/VV
237,손__01/NNG (으)로/JKB 이마__01/NNG 만지/VV
238,나/NP 소리__01/NNG (으)로/JKB 환성__05/NNG 지르__03/VV
239,그리고/MAJ 그/NP 느닷없이/MAG 손가락/NNG (으)로/JKB 사인__14/NNG 그리__02/VV
240,오늘/MAG 밤__01/NNG 배__02/NNG (으)로/JKB 가/VV
241,나/NP 눈__01/NNG (으)로/JKB 똑똑히/MAG 보__01/VV
242,나/NP 속__01/NNG (으)로/JKB 묻__03/VV
243,속__01/NNG (으)로/JKB 되뇌/VV
244,볍씨/NNG 가마니/NNG 솔가지/NNG (으)로/JKB 덮/VV
245,지금__03/MAG 전화__07/NNG (으)로/JKB 말씀/NNG 드리__01/VV
246,필터/NNG 물__01/NNG (으)로/JKB 씻/VV
247,그저께/NNG 나/NP 겨울밤/NNP (으)로/JKB 은지/NNP 찾아가/VV
248,온누리/NNG 눈__04/NNG (으)로/JKB 덮이/VV
249,약간/NNG 설탕/NNG (으)로/JKB 간__01/NNG 하/VV
250,주위__02/NNG 온통/MAG 책__01/NNG (으)로/JKB 둘러싸이/VV
251,울타리/NNG 구멍/NNG (으)로/JKB 엿보/VV
252,호랑이/NNG 더/MAG 크/VA 소리__01/NNG (으)로/JKB 정말/NNG
253,주혜/NNP 눈짓/NNG (으)로/JKB 신호__01/NNG 주혜/NNP 웃/VV
254,아이__01/NNG 주먹/NNG (으)로/JKB 눈__01/NNG 문지르/VV
255,그것/NP 입/NNG (으)로/JKB 먹__02/VV 거/NNB
256,마이크/NNG (으)로/JKB 스튜디오/NNG 넘기/VV
257,눈__01/NNG (으)로/JKB 책__01/NNG 읽/VV 경우__03/NNG 가정__07/NNG
258,그것/NP 얼른/MAG 손등__01/NNG (으)로/JKB 문지르/VV
259,집안__01/NNG 온통/MAG 꾸리__01/VV 이삿짐/NNG (으)로/JKB 시끈버끈/MAG
260,어제/MAG 낮차/NNG (으)로/JKB 오/VV
261,종근이/NNP 아버지/NNG 약__07/NNG 상자__10/NNG 손__01/NNG (으)로/JKB 떠다밀/VV
262,그것/NP 입/NNG (으)로/JKB 되__01/VV
263,시/NNB 분__08/NNB 차__06/NNG (으)로/JKB 돌아오/VV
264,작가__01/NNG 손가락/NNG (으)로/JKB 가리키__01/VV
265,아버지/NNG 책력/NNG (으)로/JKB 농사__01/NNG 짓__01/VV
266,마을__01/NNG 회관/NNG 옆쪽/NNG 시멘트/NNG (으)로/JKB 포장__10/NNG 소로__01/NNG 따라가/VV
267,나/NP 손가락/NNG (으)로/JKB 허벅다리/NNG 살__01/NNG 꼬집/VV
268,재목__01/NNG 기구재/NNG 땔감/NNG (으)로/JKB 쓰이__03/VV
269,신사__16/NNG 장거리__03/NNG 전화__07/NNG (으)로/JKB 아내__01/NNG 통화__04/NNG 하/VV
270,말__01/NNG (으)로/JKB 아버지/NNG 설득/NNG 수__02/NNB 있/VV
271,손__01/NNG (으)로/JKB 움키/VV
272,과장__07/NNG 낮/VA 목소리/NNG (으)로/JKB 말__01/NNG
273,테크노/NNG 픽션/NNG 컴퓨터/NNG (으)로/JKB 쓰__01/VV 소설__03/NNG
274,도시__03/NNG 시골/NNG 방방곡곡/NNG 노래__01/NNG (으)로/JKB 가득/MAG 차__01/VV
275,교무실/NNG 고지서/NNG 라이타/NNG (으)로/JKB 불태우/VV
276,사과__05/NNG (으)로/JKB 저녁/NNG 때우__01/VV
277,아이__01/NNG 한쪽/NNG 주먹/NNG (으)로/JKB 눈가/NNG 씻/VV
278,소금__01/NNG (으)로/JKB 간하__01/VV
279,바로/MAG 펜/NNG (으)로/JKB 글/NNG 쓰__01/VV
280,우리/NP 군__06/NNG 대절__04/NNG 버스/NNG (으)로/JKB 대__15/NNB 올라가/VV
281,소설__03/NNG 중심__01/NNG (으)로/JKB 하/VV 것/NNB 이유__04/NNG
282,장처__01/NNG (으)로/JKB 부질없이/MAG 낙맥__88/NNG 하/VV
283,아내__01/NNG 앵돌아지/VV 목소리/NNG (으)로/JKB 말__01/NNG
284,나/NP 외지인/NNG 눈__01/NNG (으)로/JKB 거리__01/NNG 보__01/VV
285,시간__04/NNG 방송__01/NNG 라디오/NNG 뉴스/NNG (으)로/JKB 꼬박꼬박__02/MAG 듣__01/VV
286,유리__10/NNG (으)로/JKB 만들/VV 세상__01/NNG
287,몸__01/NNG (으)로/JKB 때우__01/VV 것/NNB
288,밥__01/NNG 새옹/NNG 놋쇠/NNG 솥/NNG (으)로/JKB 녹음메/NNG 짓__01/VV
289,신철이/NNP 속__01/NNG (으)로/JKB 놀라/VV
290,경인로/NNP 남부순환도로/NNP 승용차/NNG (으)로/JKB 각각/MAG 분__08/NNB 걸리__01/VV
291,이놈/NP 나/NP 술__01/NNG (으)로/JKB 죽이__01/VV 작정__01/NNG
292,그리고/MAJ 나/NP 손수건/NNG (으)로/JKB 벌__03/NNG 멀리/MAG 쫓/VV
293,표주박/NNG (으)로/JKB 물__01/NNG 받__01/VV
294,이스탄불/NNP 도시__03/NNG 지금__03/NNG 성벽__02/NNG (으)로/JKB 둘러싸이/VV
295,결혼식/NNG 첫날밤/NNG 등잔불/NNG 입/NNG (으)로/JKB 끄__01/VV
296,주방__05/NNG 셰프/NNG 큰소리__01/NNG (으)로/JKB 외치__01/VV
297,나/NP 요새__01/NNG 포스타/NNG (으)로/JKB 영화__01/NNG 보__01/VV
298,나/NP 혼잣속/NNG (으)로/JKB 빌__01/VV
299,나/NP 아무개/NP 마음속/NNG (으)로/JKB 지랄/NNG 하/VV
300,이/NP 수식__05/NNG (으)로/JKB 표현/NNG 아래__01/NNG 같/VA
301,오랫동안/NNG 그/NP 빵__01/NNG 치즈/NNG (으)로/JKB 식사__03/NNG 하/VV
