Number,Sentence
50,남쪽/NNG (으)로/JKB 는/JX 갈모__04/NNG 처럼/JKB 쫑긋/MAG 솟__01/VV 은/ETM 매남산/NNP ./SF
51,"/SS 어디/NP (으)로/JKB 가/VV ᄇ니까/EF ?/SF "/SS
52,영달이/NNP 가/JKS 대합실/NNG 바깥/NNG (으)로/JKB 나가/VV 며/EC 말__01/NNG 하/XSV 았/EP 다/EF ./SF
53,우리/NP 여섯/NR 명/NNB 은/JX 동대문/NNP 시장__04/NNG 헌/MM 책방__01/NNG 골목__01/NNG (으)로/JKB 가/VV 았/EP 다/EF ./SF
54,그/NP 는/JX 목욕탕/NNG (으)로/JKB 가/VV 았/EP 다/EF ./SF
55,그리고/MAJ 는/JX 다시/MAG 식반/NNG 위__01/NNG (으)로/JKB 고개__01/NNG 를/JKO 숙이/VV 었/EP 다/EF ./SF
56,그녀/NP 의/JKG 한쪽/NNG 다리__01/NNG 가/JKS 다른/MM 쪽__05/NNB 다리__01/NNG 위__01/NNG (으)로/JKB 올라가/VV 았/EP 다/EF ./SF
57,영구/NNP 는/JX 혼자__01/NNG 가만히/MAG 외양간/NNG (으)로/JKB 나가/VV 았/EP 다/EF ./SF
58,다음날/NNG 의식__03/NNG 을/JKO 회복/NNG 하/XSV ᆫ/ETM 나/NP 역시/MAG 경찰서/NNG (으)로/JKB 끌려가/VV 았/EP 다/EF ./SF
59,나/NP 는/JX 화장실/NNG (으)로/JKB 가/VV 지/EC 않/VX 았/EP 다/EF ./SF
60,그녀/NP 의/JKG 손톱__01/NNG 이/JKS 가슴속/NNG (으)로/JKB 들어가__01/VV 지/EC 않/VX 았/EP 다/EF ./SF
61,온/MM 마을__01/NNG 의/JKG 남자__02/NNG 들/XSN 은/JX 사방__03/NNG (으)로/JKB 흩어지/VV 었/EP 습니다/EF ./SF
62,야삽/NNG 이/JKS 엉덩이/NNG (으)로/JKB 날아오/VV 았/EP 다/EF ./SF
63,그리고/MAJ 천천히/MAG 미끄럼틀/NNG 위__01/NNG (으)로/JKB 올라가/VV 았/EP 어/EF ./SF
64,초조__03/NNG 하/XSA ᄆ/ETN 이/JKS 목구멍/NNG 근처/NNG (으)로/JKB 모여들/VV 었/EP 다/EF ./SF
65,그리고/MAJ 품이/NNP 와/JKB 함께/MAG 산__01/NNG (으)로/JKB 가/VV 았/EP 습니다/EF ./SF
66,그/NP 는/JX 먼저/MAG 대문__03/NNG 안__01/NNG (으)로/JKB 들어서/VV 었/EP 다/EF ./SF
67,입장료/NNG 를/JKO 지불__02/NNG 하/XSV 고/EC 안__01/NNG (으)로/JKB 계속/MAG 들어가__01/VV 아/EC 보/VX 자/EF ./SF
68,"/SS 도립__02/NNG 병원__02/NNG 중환자실/NNG (으)로/JKB 옮기/VV 었/EP 답니다/EF ./SF "/SS
69,"/SS 제/NP 가/JKS 지금__03/MAG 댁/NNG (으)로/JKB 가/VV 겠/EP 습니다/EF ./SF "/SS
70,나/NP 는/JX 학교/NNG (으)로/JKB 가/VV 겠/EP 어요/EF ./SF "/SS
71,그래서/MAJ 영숙이/NNP 언니/NNG 에게/JKB (으)로/JKB 가/VV 았/EP 다/EF ./SF
72,네/NP 가/JKS 가/VV 고/EC 싶/VX 은/ETM 곳__01/NNG (으)로/JKB …/SE …/SE "/SS
73,모두/MAG 물줄기/NNG (으)로/JKB 뛰어들/VV 었/EP 다/EF ./SF
74,"/SS 좋/VA 은/ETM 쪽__05/NNB (으)로/JKB 생각__01/NNG 하/XSV 아/EF ./SF
75,눈길__01/NNG 을/JKO 탁자__01/NNG 위__01/NNG (으)로/JKB 떨어뜨리/VV 었/EP 다/EF ./SF
76,그러나/MAJ 퇴근/NNG 후__08/NNG ,/SP 캐서린/NNP 은/JX 뉴욕/NNP 의/JKG 지하/NNG 세계__02/NNG (으)로/JKB 들어가__01/VV ᆫ다/EF ./SF
77,몇/MM 년__02/NNB 뒤__01/NNG 두환/NNP 은/JX 서울/NNP (으)로/JKB 거처__02/NNG 를/JKO 옮기/VV 었/EP 다/EF ./SF
78,해숙/NNP 은/JX 방문__02/NNG 앞/NNG (으)로/JKB 가/VV 았/EP 다/EF ./SF
79,사람/NNG 들/XSN 은/JX 대한극장/NNP 쪽__05/NNB (으)로/JKB 정신없이/MAG 뛰어나가/VV 았/EP 다/EF ./SF
80,어디/NP (으)로/JKB 가/VV 았/EP 을까/EF ?/SF
81,눈앞/NNG 에/JKB 정면__01/NNG (으)로/JKB 보이__01/VV 는/ETM 알미늄/NNG 섀시/NNG 창문/NNG 을/JKO 말__01/NNG 이/VCP 요/EF ./SF
82,"/SS 서대문/NNP (으)로/JKB 가/VV ᄇ시다/EF ./SF "/SS
83,정우/NNP 는/JX 대꾸/NNG 없이/MAG 다시/MAG 밖/NNG (으)로/JKB 시선__03/NNG 을/JKO 돌리__04/VV ᆫ다/EF ./SF
84,혹은/MAG 딴/MM 곳__01/NNG (으)로/JKB 가/VV 았/EP 는지/EF ?/SF
85,알타미라/NNP 동굴/NNG (으)로/JKB 가/VV 아/EC 보/VX 자/EF ./SF
86,금복이/NNP 는/JX 아이__01/NNG 들/XSN 한테/JKB (으)로/JKB 힘껏/MAG 달려가/VV 았/EP 습니다/EF ./SF
87,그리고/MAJ 그/NP 는/JX 일방__01/NNG 적/XSN (으)로/JKB 전화__07/NNG 를/JKO 끊/VV 어/EC 버리/VX 었/EP 다/EF ./SF
88,소나무/NNG 숲__01/NNG 속__01/NNG (으)로/JKB 들어서/VV 었/EP 다/EF ./SF
89,둘째/NR 날__01/NNG 아침/NNG ,/SP 일찌감치/MAG 강의실/NNG (으)로/JKB 가/VV 았/EP 다/EF ./SF
90,그/NP 는/JX 말없이/MAG 한참/NNG 채란/NNP 을/JKO 정면__01/NNG (으)로/JKB 바라보/VV ᆫ다/EF ./SF
91,그/NP 로부터/JKB 얼마/NNG 뒤__01/NNG 회사__04/NNG (으)로/JKB 전화__07/NNG 가/JKS 오/VV 았/EP 다/EF ./SF
92,매니저/NNG 가/JKS 경지/NNP 의/JKG 모습__01/NNG 을/JKO 위아래/NNG (으)로/JKB 살피/VV 었/EP 다/EF ./SF
93,그리고/MAJ 는/JX 고개__01/NNG 를/JKO 좌우__01/NNG (으)로/JKB 흔들/VV 었/EP 다/EF ./SF
94,모든/MM 사람/NNG 의/JKG 시선__03/NNG 이/JKS 그/NP 의/JKG 얼굴/NNG (으)로/JKB 날아들/VV 었/EP 다/EF ./SF
95,"/SS 어디/NP (으)로/JKB 도망치/VV 었/EP 을까/EF ?/SF "/SS
96,어느/MM 날__01/NNG 세무서/NNG (으)로/JKB 전화__07/NNG 가/JKS 걸리__01/VV 어/EC 오/VX 았/EP 다/EF ./SF
97,효선/NNP 씨/NNB 가/JKS LA/SL (으)로/JKB 유학__04/NNG 을/JKO 떠나/VV ᆫ/ETM 것/NNB 이/VCP 다/EF ./SF
98,"/SS 물론/MAG 섬머힐/NNP (으)로/JKB 가/VV 지요/EF ./SF "/SS
99,농협/NNP 창고__01/NNG 옆/NNG 골목__01/NNG (으)로/JKB 들어가__01/VV 았/EP 다/EF ./SF
100,물__01/NNG 속__01/NNG (으)로/JKB 숨__01/VV 어/EC 버리/VX 었/EP 다/EF ./SF
101,"/SS 한유지/NNP 가/JKS 서울/NNP (으)로/JKB 가/VV 는/ETM 거/NNB 이/VCP 다/EF ./SF
102,그리고/MAJ 사체__06/NNG 가/JKS 발견__01/NNG 되/XSV ᆫ/ETM 곳__01/NNG (으)로/JKB 옮기/VV 어/EC 지/VX 었/EP 다/EF ./SF
103,아낙/NNG 은/JX 다시/MAG 힘없이/MAG 짚단/NNG 위__01/NNG (으)로/JKB 나자빠지/VV 었/EP 다/EF ./SF
104,저쪽/NP (으)로/JKB 가/VV 시/EP ᄇ시오/EF ./SF
105,"/SS 우리/NP 오늘/NNG 은/JX 둑길/NNG (으)로/JKB 가/VV 자/EF ./SF "/SS
106,그래서/MAJ 곧바로/MAG 이/MM 연천/NNP (으)로/JKB 돌아오/VV 았/EP 습니다/EF ./SF
107,창호/NNP 의/JKG 경운기/NNG 는/JX 샛개/NNP 농장__05/NNG (으)로/JKB 가/VV 았/EP 다/EF ./SF
108,어서/MAG 각자/MAG 위치__01/NNG (으)로/JKB 가/VV 아/EF !/SF "/SS
109,성한경/NNP 은/JX 번개__01/NNG 처럼/JKB 금방/MAG 어둠/NNG 속__01/NNG (으)로/JKB 사라지/VV 어/EC 버리/VX 었/EP 다/EF ./SF
110,나/NP 는/JX 니나/NNP 더러/JKB 이쪽/NP (으)로/JKB 오/VV 라고/EC 손짓/NNG 하/XSV 았/EP 다/EF ./SF
111,기획__01/NNG 2/SN 부__15/NNB 는/JX 급히/MAG 일본/NNP 의/JKG 자동차/NNG 도서관/NNG (으)로/JKB 가/VV 았/EP 다/EF ./SF
112,카라카라/NNP 는/JX 숲__01/NNG (으)로/JKB 기어들/VV 어/EC 가/VX 았/EP 다/EF ./SF
113,성진/NNP 은/JX 선창__06/NNG 의/JKG 도선장/NNG 쪽__05/NNB (으)로/JKB 나가/VV 았/EP 다/EF ./SF
114,공주__01/NNG 는/JX 승낙/NNG 하/XSV 고/EC 왕자__01/NNG 와/JKB 함께/MAG 성__08/NNG (으)로/JKB 가/VV 았/EP 습니다/EF ./SF
115,주먹/NNG 이/JKS 앞/NNG (으)로/JKB 날아오/VV ᆫ다/EF ./SF
116,애__02/NNG 들/XSN 은/JX 어디/NP (으)로/JKB 이/VCP ᆫ가/EC 우우/MAG 몰려가/VV 았/EP 습니다/EF ./SF
117,아기__01/NNG 아버지/NNG 는/JX 인터폰/NNG 앞/NNG (으)로/JKB 다가가/VV 았/EP 습니다/EF ./SF
118,삽/NNG 과/JC 괭이__01/NNG 를/JKO 둔덕/NNG (으)로/JKB 끌어올리/VV 었/EP 다/EF ./SF
119,장/NNG 꾼/XSN 들/XSN 은/JX 구름__01/NNG 처럼/JKB 이쪽/NNG (으)로/JKB 몰려오/VV 았/EP 다/EF ./SF
120,그러면/MAJ 그/NP 는/JX 다시/MAG 자기/NP 속__01/NNG (으)로/JKB 들어가__01/VV 는/ETM 것/NNB 이/VCP 었/EP 다/EF ./SF
121,그러나/MAJ 형__01/NNG 은/JX 능__05/NNG 안__01/NNG (으)로/JKB 들어가__01/VV 지/EC 는/JX 않/VX 았/EP 다/EF ./SF
122,그쪽/NP (으)로/JKB 가/VV 시/EP 죠/EF ./SF "/SS
123,품이/NNP 는/JX 말__01/NNG 하/XSV 고/EC 밖/NNG (으)로/JKB 나오/VV 았/EP 습니다/EF ./SF
124,이튿날/NNG 아침/NNG 에/JKB 신석주/NNP 는/JX 몸채/NNG 사랑__01/NNG (으)로/JKB 매월/NNP 을/JKO 불러들이/VV 었/EP 다/EF ./SF
125,벌써/MAG 골목__01/NNG (으)로/JKB 들어가__01/VV 고/EC 있/VX 었/EP 다/EF ./SF
126,윤선호/NNP 교수__06/NNG 와/JC 라미애/NNP 는/JX 끝섬/NNP (으)로/JKB 가/VV ᆫ다/EF ./SF
127,그/MM 골목__01/NNG 의/JKG 제/XPN 일/NR 끝/NNG 집__01/NNG (으)로/JKB 들어가__01/VV 았/EP 어요/EF ./SF
128,이__05/MM 차__06/NNG 가/JKS 교사__09/NNG 휴양원/NNG (으)로/JKB 가/VV 는/ETM 차__06/NNG 이/VCP ᄇ니까/EF ?/SF
129,통님이/NNP 는/JX 주저__05/NNG 하/XSV 다가/EC 어머니/NNG 께/JKB (으)로/JKB 가/VV 았/EP 다/EF ./SF
130,이/NP 대로/JX 곧장/MAG 저/MM 아래__01/NNG (으)로/JKB 떨어지/VV 어/EC 버리/VX 었/EP 으면/EF ./SF
131,손__01/NNG 을/JKO 앞/NNG (으)로/JKB 모으/VV 고/EC 모두/MAG 서립/NNG 하/XSV ᆫ다/EF ./SF
132,그리고/MAJ 주인집/NNG 뒷곁/NNG (으)로/JKB 가/VV 았/EP 지/EF ./SF
133,삼돌이/NNP 의/JKG 전사__22/NNG 통지__02/NNG 가/JKS 집__01/NNG (으)로/JKB 날아들/VV 어/EC 오/VX 았/EP 습니다/EF ./SF
134,나/NP 는/JX 옛날/NNG 계엄령/NNG 때__01/NNG 에/JKB 이곳/NP (으)로/JKB 오/VV 았/EP 어요/EF ./SF
135,품이/NNP 는/JX 한/MM 손__01/NNG 을/JKO 머리__01/NNG (으)로/JKB 가져가/VV 았/EP 습니다/EF ./SF
136,경지/NNP 의/JKG 입/NNG 끝/NNG 이/JKS 양쪽/NNG (으)로/JKB 올라가/VV 기/ETN 시작__01/NNG 하/XSV 았/EP 다/EF ./SF
137,그리고/MAJ 객줏집/NNG (으)로/JKB 들어가__01/VV 았/EP 다/EF ./SF
138,지하철/NNG 은/JX 강__01/NNG 밑__01/NNG (으)로/JKB 달리__04/VV 었/EP 지/EF ./SF
139,먼저/MAG 숙소__02/NNG (으)로/JKB 돌아가/VV 았/EP 다는/ETM 것/NNB 이/VCP 다/EF ./SF
140,아/IC ,/SP 둘/NR 이/JKS 저/MM 노을/NNG 속__01/NNG (으)로/JKB 날아가/VV 아요/EF ./SF
141,그리고/MAJ 선수__05/NNG 들/XSN 과/JKB 함께/MAG 운동장/NNG (으)로/JKB 향하/VV 았/EP 다/EF ./SF
142,기득이/NNP 도/JX 얼른/MAG 그/MM 쪽/NNB (으)로/JKB 얼굴/NNG 을/JKO 돌리__04/VV 었/EP 다/EF ./SF
143,장/NNP 노인__01/NNG 은/JX 혼자__01/NNG 북북/MAG 하/XSV 면서/EC 밖/NNG (으)로/JKB 나가/VV 았/EP 다/EF ./SF
144,"/SS 선창__06/NNG (으)로/JKB 가/VV 아/EC 보/VX 아야/EC 하/VX 겠/EP 습니다/EF ./SF "/SS
145,자/IC ,/SP 어서/MAG 저/MM 가게/NNG (으)로/JKB 가/VV 자꾸나/EF ./SF "/SS
146,어디/NP (으)로/JKB 떠나/VV ᆫ단/ETM 말__01/NNG 이/VCP ᆫ가/EF ?/SF
147,"/SS 그러니까/MAJ 우리/NP 모두/MAG 엄마/NNG 방__07/NNG (으)로/JKB 가/VV 아/EF ./SF
148,강가__01/NNG (으)로/JKB 나가/VV 았/EP 다/EF ./SF
149,영구/NNP 는/JX 그만/MAG 앞/NNG (으)로/JKB 푹/MAG 고꾸라지/VV 고/EC 말/VX 았/EP 다/EF ./SF
150,역시/MAJ 그/NP 는/JX 나/NP 를/JKO 내방깐/NNG (으)로/JKB 데려가/VV 았/EP 다/EF ./SF
151,춘기/NNP 는/JX 그/MM 옆/NNG 의/JKG 기사__10/NNG (으)로/JKB 눈__01/NNG 을/JKO 들리__04/VV 었/EP 다/EF ./SF
152,북/NNP (으)로/JKB 가/VV ᆯ/ETM 참/NNB 이/VCP 었/EP 다/EF ./SF
153,이/MM 젊음/NNG 은/JX 몸__01/NNG 의/JKG 곳곳/NNG (으)로/JKB 퍼지/VV 어/EC 나가/VX ᆫ다/EF ./SF
154,어디/NP (으)로/JKB 길__01/NNG 이/JKS 나/VV ᆫ/ETM 것/NNB 이/VCP ᆯ까/EF ?/SF
155,줄터/NNG 가/JKS 상자__10/NNG 속__01/NNG 처럼/JKB 눈__01/NNG 아래__01/NNG (으)로/JKB 내려다보이/VV 었/EP 다/EF ./SF
156,나/NP 는/JX 다시/MAG 그녀/NP 와/JKB 의/JKG 꿈속/NNG (으)로/JKB 돌아가/VV 려/EC 하/VX 았/EP 다/EF ./SF
157,어떤/MM 아이__01/NNG 아버지/NNG 가/JKS 어디/NP (으)로/JKB 나가/VV 았/EP 다/EF ./SF
158,그리고/MAJ 칼__01/NNG 을/JKO 허공/NNG (으)로/JKB 높이/MAG 던지/VV 었/EP 다/EF ./SF
159,K/SL 는/JX 그/MM 갈림길/NNG 에서/JKB 왼쪽/NNG (으)로/JKB 가/VV 았/EP 다/EF ./SF
160,바위나리/NNG 는/JX 썰물/NNG 과/JKB 함께/MAG 바다/NNG (으)로/JKB 끌려가/VV 고/EC 말/VX 았/EP 습니다/EF ./SF
161,언니/NNG 도/JX 말없이/MAG 자기/NP 의/JKG 방__07/NNG (으)로/JKB 들어가__01/VV 았/EP 다/EF ./SF
162,왼쪽/NNG (으)로/JKB 피하/VV 아/EC 주/VX 시/EP ᄇ시오/EF ./SF "/SS
163,"/SS 예전__01/NNG 에/JKB 인천/NNP 에서/JKB 새우젓/NNG 배__02/NNG 가/JKS 마포강/NNP (으)로/JKB 들어오/VV 았/EP 답니다/EF ./SF
164,당장__02/NNG 집__01/NNG (으)로/JKB 가/VV 고/EC 싶/VX 었/EP 다/EF ./SF
165,우리/NP 사회__07/NNG 는/JX 지금__03/MAG 과도기/NNG 의/JKG 시련__02/NNG 속__01/NNG (으)로/JKB 접어들/VV 고/EC 있/VX 다/EF ./SF
166,"/SS 직구/NNG 가/JKS 가운데/NNG (으)로/JKB 몰리__01/VV 었/EP 다/EF ./SF
167,인문__01/NNG 학부__03/NNG (으)로/JKB 걸어가/VV 는/ETM 길__01/NNG ./SF
168,다음__01/NNG 문제__06/NNG 는/JX 밑__01/NNG (으)로/JKB 내려가/VV 는/ETM 방법/NNG 이/VCP 야/EF ./SF
169,그/MM 애__02/NNG 는/JX 머리__01/NNG 를/JKO 옆/NNG (으)로/JKB 흔들/VV 었/EP 습니다/EF ./SF
170,"/SS 얘/IC ,/SP 너/NP ᆫ/JX 지금__03/MAG 어디/NP (으)로/JKB 가/VV 니/EF ?/SF "/SS
171,나/NP 는/JX 지난번/NNG 처럼/JKB 순미/NNP 의/JKG 아파트/NNG 상가__07/NNG 옥상__03/NNG (으)로/JKB 올라가/VV 았/EP 다/EF ./SF
172,"/SS 영달/NNP 아/JKV ,/SP 정말/MAG 너/NP 혼자__01/NNG 만/JX 어디/NP (으)로/JKB 가/VV 니/EF ?/SF "/SS
173,K/SL 는/JX 안__01/NNG (으)로/JKB 들어가__01/VV 았/EP 다/EF ./SF
174,우주__02/NNG 비행사/NNG 가/JKS 지구__04/NNG (으)로/JKB 돌아오/VV ᆫ다/EF ./SF
175,대전/NNP 엑스포/NNG 개막__01/NNG 이/JKS 두/MM 주일/NNB 앞/NNG (으)로/JKB 다가오/VV 았/EP 다/EF ./SF
176,"/SS 나/NP 는/JX 먼저/MAG 서방__01/NNG (으)로/JKB 가/VV 네/EF ./SF
177,주인__01/NNG 은/JX 방__07/NNG (으)로/JKB 들어가__01/VV 았/EP 다/EF ./SF
178,"/SS 오늘/NNG 밤__01/NNG 에/JKB 우리/NP 집__01/NNG (으)로/JKB 가/VV 자/EF ./SF "/SS 하고/JKQ
179,사랑채/NNG (으)로/JKB 가져가/VV ᆯ/ETM 거/NNB 이/VCP 라예/EF ./SF "/SS
180,할아버지/NNG ,/SP 저/IC ,/SP 이왕이면/MAG 그/MM 너럭바위/NNG (으)로/JKB 가/VV 시/EP 어요/EF ./SF
181,이쪽/NP (으)로/JKB 오/VV 시/EP 어요/EF ./SF
182,오/NNP 반장__08/NNG 은/JX 즉시/MAG 파출소/NNG (으)로/JKB 향하/VV 았/EP 다/EF ./SF
183,저녁/NNG 후__08/NNG 이인국/NNP 박사__01/NNG 는/JX 고문관실/NNG (으)로/JKB 불리__04/VV 어/EC 나가/VX 았/EP 다/EF ./SF
184,그런/MM 소리__01/NNG 하/XSV 려거든/EC 너희/NP 집__01/NNG (으)로/JKB 가/VV 아/EF !/SF
185,소니/NNP 카페/NNG (으)로/JKB 차__06/NNG 를/JKO 몰__01/VV 았/EP 다/EF ./SF
186,"/SS 대관령/NNP (으)로/JKB 가/VV ᆯ/ETM 생각__01/NNG 이/VCP 라네/EF ./SF "/SS
187,그리고/MAJ 나/NP 는/JX 어디/NP (으)로/JKB 가/VV 고/EC 있/VX 는가/EF ./SF
188,화장실/NNG (으)로/JKB 들어가__01/VV 았/EP 다/EF ./SF
189,그래서/MAJ 나/NP 는/JX 초소/NNG (으)로/JKB 올라가/VV 았/EP 다/EF ./SF
190,나/NP 는/JX 한/MM 발__01/NNG 아버지/NNG 앞/NNG (으)로/JKB 다가가/VV 았/EP 다/EF ./SF
191,허겁지겁/MAG 집__01/NNG (으)로/JKB 돌아오/VV 았/EP 다/EF ./SF
192,자연__01/NNG 스럽/XSA 게/EC 시선__03/NNG 이/JKS 복도__04/NNG 위__01/NNG 천장__02/NNG (으)로/JKB 향하/VV 았/EP 다/EF ./SF
193,호수__07/NNG (으)로/JKB 가/VV 는/ETM 픽업__02/NNG 트럭/NNG 의/JKG 운전사/NNG 가/JKS 성화__02/NNG 이/VCP 다/EF ./SF
