Number,Sentence
23,고문__04/NNG 후유증/NNG (으)로/JKB 건구역__05/NNG 불안__01/NNG 우울증/NNG 시달리/VV
24,웨이크필드/NNP 이날/NNG 경기__11/NNG 초반__01/NNG 제구력/NNG 난조__01/NNG (으)로/JKB 어려움/NNG 겪/VV
25,그/NP (으)로/JKB 인하__01/VV 무한대/NNG 수입__01/NNG 창출__01/NNG
26,가슴속/NNG 온통/MAG 분노/NNG (으)로/JKB 소용돌이치/VV 때문/NNB
27,침묵/NNG 금세/MAG 웃음/NNG (으)로/JKB 얼버무리/VV
28,수치__03/NNG 분노/NNG (으)로/JKB 그녀/NP 부르르/MAG 몸__01/NNG 떨__01/VV
29,대학__01/NNG 전체__01/NNG 달__05/NNG 동안__01/NNG 준비/NNG (으)로/JKB 들끓/VV
30,얼굴/NNG 상처__02/NNG 땀__01/NNG (으)로/JKB 범벅/NNG 되__01/VV 말__01/NNG
31,정치__03/NNG 당__14/NNG 이야기/NNG (으)로/JKB 어지럽/VA
32,폭격/NNG (으)로/JKB 잿더미/NNG 되__01/VV 마을__01/NNG
33,그리__02/MAG 농자천하지대본/NNG (으)로/JKB 우리/NP 풍년/NNG 만들/VV
34,지난해/NNG 집중__02/NNG 호우__05/NNG (으)로/JKB 엉망/NNG 되__01/VV 용인/NNP 가족__01/NNG 묘지__02/NNG
35,말__01/NNG 이빨/NNG 사이__01/NNG 혓바닥/NNG 탄가루/NNG (으)로/JKB 새까맣/VA
36,아이__01/NNG 너나없이/MAG 땀__01/NNG (으)로/JKB 물쥐/NNG 젖__01/VV
37,하지만/MAJ 주가__05/NNG 폭락/NNG (으)로/JKB 사태__06/NNG 그치/VV
38,전쟁/NNG (으)로/JKB 집안__01/NNG 풍비박산/NNG 되__01/VV
39,어머니/NNG 얼굴/NNG 눈물__01/NNG (으)로/JKB 흠뻑/MAG 젖__01/VV
40,심포지움/NNG 사건__01/NNG (으)로/JKB 일주일/NNG 간__10/NNB 경찰서/NNG 조사__30/NNG 받__01/VV
41,레스토랑/NNG 정장__04/NNG 남녀/NNG (으)로/JKB 제법/MAG 붐비/VV
42,그/NP 얼굴/NNG 괴로움/NNG 분노/NNG (으)로/JKB 일그러지/VV
43,과로__01/NNG (으)로/JKB 쓰러지/VV 소녀__02/NNG 가장__07/NNG
44,불볕/NNG 더위/NNG (으)로/JKB 대구/NNP 푹푹/MAG 찌__05/VV
45,그중/NNG 명/NNB 폭풍__01/NNG 속__01/NNG 교통사고/NNG (으)로/JKB 숨지/VV
46,죽음__01/NNG (으)로/JKB 훌쩍/MAG 배낭여행/NNG 떠나/VV
47,수서/NNP 걸프/NNP (으)로/JKB 안팎/NNG 시끄럽/VA
48,이번__01/NNG 사건__01/NNG (으)로/JKB 검찰__02/NNG 경찰__04/NNG 위신__04/NNG 잃/VV
49,제임스/NNP 노력__01/NNG (으)로/JKB 재판__06/NNG 승리/NNG 조짐/NNG 보이__01/VV
50,돈__01/NNG (으)로/JKB 물들/VV 숙달__02/NNG 모델/NNG
51,큰바람/NNG 호소__01/NNG (으)로/JKB 강당/NNG 눈물__01/NNG 바다/NNG 이루__01/VV
52,그리고/MAJ 그/NP (으)로/JKB 인하/VV 좌절/NNG
53,조규제/NNP 일/NNB 등판__03/NNG (으)로/JKB 몸__01/NNG 굳/VV 듯/NNB
54,그/NP 폐결핵/NNG (으)로/JKB 죽__01/VV
55,울진/NNP 지금__03/MAG 시민/NNG 반대__03/NNG 열기__07/NNG (으)로/JKB 뜨겁/VA
56,부당__01/NNG 장기__10/NNG (으)로/JKB 인하__01/VV 자백__01/NNG
57,그러나/MAJ 표정__03/NNG 줄기__01/NNG 자신감/NNG (으)로/JKB 빛나/VV
58,운동__02/NNG 그것/NP (으)로/JKB 상당히/MAG 상처__02/NNG 받__01/VV
59,수많/VA 생각__01/NNG (으)로/JKB 머리__01/NNG 속__01/NNG 혼란/NNG
60,그동안/NNG 가지/NNB 일__01/NNG (으)로/JKB 좀/MAG 바쁘/VA
61,첨단__01/NNG 기술__01/NNG 도입/NNG (으)로/JKB 선망__04/NNG 대상__11/NNG 되__01/VV 프로젝트/NNG
62,정숙이/NNP 가출__02/NNG (으)로/JKB 학교/NNG 술렁거리/VV
63,구영국민학교/NNP 아파트/NNG 신축__03/NNG (으)로/JKB 갑자기/MAG 학교/NNG 규모/NNG 커지/VV
64,괴혈병/NNG 비타민/NNG 결핍/NNG (으)로/JKB 일어나/VV 병__04/NNG
65,요즘/NNG 컴퓨터/NNG 도움/NNG (으)로/JKB 노력__01/NNG 많이/MAG 줄어들/VV
66,그/NP 죽음__01/NNG (으)로/JKB 이제/MAG 정착/NNG 하/VV
67,파장__02/NNG (으)로/JKB 손__01/NNG 옴직거리/VV
68,생각__01/NNG (으)로/JKB 얼굴/NNG 화끈거리/VV
69,공연장/NNG 안__01/NNG 사람/NNG 열기__07/NNG (으)로/JKB 후끈거리/VV
70,국제__02/NNG 공항__02/NNG 온통/MAG 기쁨/NNG (으)로/JKB 출렁거리/VV
71,도이미나/NNP 어머니/NNG 오래/MAG 전__08/NNG 자궁암/NNG (으)로/JKB 죽__01/VV
72,칠/NR 월/NNB 장마__01/NNG (으)로/JKB 강물/NNG 불__01/VV
73,결혼식장/NNG 기자__05/NNG 아나운서/NNG (으)로/JKB 붐비/VV
74,그러나/MAJ 핵무기/NNG 환경오염/NNG 등__05/NNB (으)로/JKB 신뢰__02/NNG 무너지/VV
75,또/MAG 통신__01/NNG 발달/NNG (으)로/JKB 생활/NNG 방식__01/NNG 많이/MAG 달라지/VV
76,아버지/NNG 귀가__03/NNG 녹내장/NNG (으)로/JKB 인하__01/VV 것/NNB
77,후유증/NNG (으)로/JKB 자유__03/NNG 그립/VA 것/NNB
78,바이러스/NNG 병__04/NNG 바이러스/NNG 감염/NNG (으)로/JKB 일어나/VV 병__04/NNG
79,증시__88/NNG 미국발/NNG 악재__01/NNG (으)로/JKB 휘청거리/VV
80,차__06/NNG 안__01/NNG 벌써/MAG 사람/NNG (으)로/JKB 꽉/MAG 차__01/VV
81,그/NP (으)로/JKB 인하__01/VV 템즈강/NNP 오염/NNG
82,알/NNP 얼굴/NNG 기쁨/NNG (으)로/JKB 환하/VA
83,나/NP 갈망__02/NNG (으)로/JKB 가슴__01/NNG 메__02/VV
84,연거푸/MAG 일어나/VV 실수__01/NNG (으)로/JKB 박장대소/NNG
85,풍랑/NNG (으)로/JKB 돌아가/VV
86,그런데/MAJ 이번__01/NNG 단식__04/NNG (으)로/JKB 쓰러지/VV 것/NNB
87,사람/NNG (으)로/JKB 자연__01/NNG 몸살__01/NNG 앓/VV
88,지금__03/MAG 우리/NP 집회/NNG 준비/NNG (으)로/JKB 여력__02/NNG 없/VA
